,text,notes,date
/2020/05/30/spacex-crew-dragon-launch-nasa/,LIFTOFF,,20200531-0000
/2020/05/30/trump-spacex-nasa-launch-florida/,"'Incredible': President Trump Hails NASA, SpaceX For Successful Falcon 9 Launch",,20200531-0000
/2020/05/30/doj-michigan-business-gretchen-whitmer-restrictions/,DOJ Backs Michigan Businesses Against Whitmer's 'Arbitrary And Irrational Restrictions',,20200531-0000
/2020/05/30/scotus-supreme-court-california-religious-services-coronavirus/,SCOTUS Rejects Request From California Church To Block Worship Restrictions,,20200531-0000
/2020/05/30/dc-mayor-muriel-bowser-accuses-trump-hiding-behind-white-house-fence-protesters/,DC Mayor Accuses Trump Of 'Hiding Behind His Fence' From 'Peaceful Protesters',,20200531-0000
/2020/05/30/george-floyd-protests-us-atlanta-washington-dc-new-york/,Rioters Descend On Cities Across America To Exact Vengeance Over George Floyd's Death,,20200531-0000
/2020/05/28/trump-approval-unprecendented-november-election/,Trump's Approval Rating Achieved Something Unprecedented. Here's What It Means For November,,20200531-0000
/2020/05/30/george-floyd-protest-white-house-fox-news-leland-vittert/,'F*** Fox News!': Protesters Chase Fox News Reporter Outside White House,,20200531-0000
/2020/05/30/trump-george-floyd-mobs-protest-nasa/,Trump On George Floyd Riots: 'I Will Not Allow Angry Mobs To Dominate',,20200531-0000
/2020/05/30/chuck-schumer-russia-hearing-rod-rosenstein/,Schumer Calls On GOP To Cancel 'Conspiracy' Hearings On Origins Of Trump-Russia Probe,,20200531-0000
/2020/05/29/atlanta-mayor-keisha-lance-bottoms-protestors-martin-luther-king-jr-george-floyd/,"Mayor Scolds Atlanta Rioters: 'When Dr. King Was Assassinated, We Didn't Do This To Our City'",,20200531-0000
/2020/05/30/fox-news-leland-vittert-chased-protesters-washington-dc-george-floyd/,"'We Were Very Clearly On Our Own': Fox News Reporter Chased, Accosted By Protestors Says Situation Was 'Scary'",,20200531-0000
/2020/05/30/wife-fired-minneapolis-cop-george-floyd-files-divorce/,Wife Of Fired Minneapolis Cop Accused Of George Floyd Murder Reportedly Filing For Divorce,,20200531-0000
/2020/05/29/michael-flynn-sergey-kislyak-calls-declassified/,Transcripts Of Michael Flynn's Phone Calls With Russian Ambassador Have Been Released,,20200531-0000
/2020/05/29/george-floyd-protests-washington-dc-white-house-lockdown/,George Floyd Protests In Washington DC Throw White House Into Brief Lockdown,,20200531-0000
/2020/05/29/calling-all-patriots-is-it-time-us-punch-china-mouth/,Calling All Patriots: Is It Time For The US To Punch China In The Mouth?,,20200531-0000
/2020/05/29/looters-minneapolis-george-floyd-firefighter-bar/,Black Firefighter Spent His Life Savings To Open A Bar. Then Minneapolis Looters Burned It Down,,20200531-0000
/2020/05/29/trump-doj-george-floyd-minneapolis/,"Trump Calls On DOJ To Expedite George Floy Case, Has Spoken With Family",,20200531-0000
/2020/05/29/how-to-help-minneapolis-minnesota-businesses-looting-protesters-riots-george-floyd-fire/,Here's How To Help Small Businesses Destroyed In Minnesota Riots,,20200531-0000
/2020/05/30/college-football-hall-of-fame-atlanta-destroyed-video/,Rioters Destroy The College Football Hall Of Fame. The Destruction Is Saddening,,20200531-0000
/2020/05/29/patriots-twitter-fact-check-trump-biden-whoppers-missed/,We Know Twitter’s Been Busy Fact-Checking Trump — Here Are Some Of The Biden Whoppers They Missed,,20200531-0000
/2020/05/29/former-officer-derek-chauvin-arrested-george-floyd-death/,"Former Officer Accused Of Killing George Floyd Arrested, Charged With Murder And Manslaughter",,20200531-0000
/2020/05/29/hawley-tik-tok-children-privacy-marsha-blackburn/,Bipartisan Group Of Senators Call For Investigation Into TikTok's Alleged Violation Of Kids' Privacy,,20200531-0000
/2020/05/29/chicago-mayor-lori-lightfoot-trump-george-floyd/,'Begins With F And It Ends With U': Chicago Mayor's 'Code' For Trump Leaves Little To The Imagination,,20200531-0000
/2020/05/29/professors-academics-worked-china-college-campus/,Chinese Infiltration Is A Major Problem At American Universities. Here's A List Of Professors And Researchers Who Secretly Worked For China,,20200531-0000
/2020/05/29/pastor-scott-reacts-to-george-floyds-death/,EXCLUSIVE: 'This Isn't White Against Blacks': Pastor Darrell Scott Reacts To George Floyd's Death And Protests,,20200531-0000
/2020/05/29/trump-mail-in-voting-november-election-talento/,Is Mail-In Voting A Necessity For November? We Asked An Epidemiologist,,20200531-0000
/2020/05/29/george-floyd-girlfriend-courtney-ross-minneapolis-riot-protests-fire-devastated/,George Floyd’s Girlfriend Says He Would Be ‘Devastated’ To See Minneapolis On Fire,,20200531-0000
/2020/05/29/china-tariffs-trump-coronavirus-economic-warfare-global-superpower-confucius-institute/,Now Is The Right Time For The US To Take The Fight To China,,20200531-0000
/2020/05/29/usda-alaska-roadless-rule-china-economy-trade-logging/,The USDA Is Considering Opening Up Millions Of Acres Of Alaskan Land For Logging That Will Be Exported To China,,20200531-0000
/2020/05/28/neil-patel-joe-biden-spying-donald-trump-team/,PATEL: Why Was Biden Spying On The Trump Team?,,20200531-0000
/2020/05/29/twitter-donald-trump-fcc-iranian-leader/,FCC's Republican Commissioners Lash Out At Twitter After The Tech Giant Targets Trump's Tweets,,20200531-0000
/2020/05/29/epshteyn-bidens-inability-to-use-technology-is-a-sure-sign-he-will-lose-this-election/,OPINION,,20200531-0000
/2020/05/29/trump-republican-national-convention-north-carolina-georgia-florida-texas/,These Places Want Trump To Pull The RNC Conference From North Carolina And Come To Their States,,20200531-0000
/2020/05/29/corporate-media-new-york-times-deficits-millennials-wall-street-meets-washington-episode-9/,"Now playing



Corporate Media, Perpetual Deficits And A Lost Generation | WALL STREET MEETS WASHINGTON EP. 9",,20200531-0000
/2020/05/29/pete-hegseth-talks-trump-and-his-american-crusade/,Podcast: Pete Hegseth Talks Trump And His 'American Crusade',,20200531-0000
/2020/05/29/cnn-headquarters-vandalized-protests-atlanta/,Protesters Vandalize CNN Headquarters In Atlanta,,20200531-0000
/2020/05/29/tucker-carlson-minneapolis-rioting-double-standard/,"Tucker Laments Double Standard: 'Normal' People Must Follow 'Countless New Rules,' Rioters 'Get To Ignore' Them",,20200531-0000
/2020/05/30/owner-gutted-minneapolis-shopping-mall-governor-mayor-people-uprise-riots-looting/,Owner Of Gutted Minneapolis Shopping Mall Tells Governor And Mayor: ‘People Will Uprise’ Over Riots And Looting,,20200531-0000
/2020/05/29/minnesota-state-patrol-statement-cnn-reporter-omar-jimenez-arrest-backlash/,'Patently Not True': Minnesota Police's Explanation For Arresting CNN Reporter Sparks Severe Backlash,,20200531-0000
/2020/05/29/trump-announces-who-punitive-action-china-immigration/,"Trump Announces Punitive Action Against China — Terminates Relationship With WHO, Orders Barring Of Certain Chinese Students From Entering US",,20200531-0000
/2020/05/29/is-it-really-a-surprise-that-the-best-blender-on-the-market-is-american-made/,Is It Really A Surprise That The Best Blender On The Market Is American-Made?,,20200531-0000
/2020/05/29/illinois-governor-pritzker-victory-religious-services-restrictions/,'Total And Complete Victory': Illinois Governor Withdraws Worship Restrictions,,20200531-0000
/2020/05/29/north-carolina-gov-cooper-stands-ground-on-hosting-republican-national-convention/,North Carolina Gov. Cooper Stands Ground On Hosting Republican National Convention,,20200531-0000
/2020/05/29/monkeys-india-attack-steal-covid-samples/,Monkeys In India Attack Lab Assistant And Steal COVID-19 Samples,,20200531-0000
/2020/05/27/joe-biden-virtual-basement-campaign-coronavirus-polling-2020-election-presidential-campaign/,OPINION,,20200531-0000
/2020/05/30/sisters-charged-throw-molotov-cocktail-nypd/,Sisters Facing Charges After One Allegedly Threw Molotov Cocktail At NYPD Van,,20200531-0000
/2020/05/30/tim-walz-blames-riots-outsiders-cartels-and-white-supremacists-alexandria-ocasio-cortez-joy-reid/,"Tim Walz Blames Riots On 'Outsiders,' Cartels And White Supremacists — Alexandria Ocasio-Cortez, Joy Reid Join In",,20200531-0000
/2020/05/30/george-floyd-killed-protests-oakland-detroit/,"2 Killed During Protests In Oakland, Detroit Over Police Death Of George Floyd",,20200531-0000
/2020/05/28/trump-shared-video-saying-dead-democrats-are-good-democrats/,Trump Retweets Video Claiming 'The Only Good Democrat Is A Dead Democrat',,20200531-0000
/2020/05/28/officer-who-knelt-on-george-floyds-neck-has-history-of-complaints/,Officer Who Knelt On George Floyd's Neck Has History Of Complaints,,20200531-0000
/2020/05/30/report-cam-newton-not-signing-new-nfl-team-soon/,OPINION,,20200531-0000
/2020/05/29/nyc-illegal-immigrants-alien-banned-non-citizen-political-correctness/,"NYC Bans The Terms 'Illegal Immigrant' And 'Alien,' Will Now Refer To Illegal Immigrants As 'Noncitizens'",,20200531-0000
/2020/05/29/biden-fundraiser-andrew-weissmann-mueller/,Biden Campaign Cancels Fundraiser With Top Mueller Prosecutor,,20200531-0000
/2020/05/30/dan-bongino-warns-rioters-not-breach-white-house-secret-service/,'Catastrophic Judgmental Error': Dan Bongino Warns Rioters Not To Try Breaching The White House,,20200531-0000
/2020/05/28/second-wave-spanish-flu-deaths-coronavirus/,The Second Wave Of The 1918 Spanish Flu Was The Dealiest — Could The Same Be True For Coronavirus?,,20200531-0000
/2020/05/29/tucker-carlson-lynch-mobs-subvert-justice-system/,Tucker Carlson Condemns Calls For 'Lynch Mobs' Designed To 'Subvert Our Justice System',,20200531-0000
/2020/05/29/centers-for-disease-control-prevention-early-community-spread-report-coronavirus-china-europe/,"Coronavirus Has Been Spreading In US Since January After Importation From China, CDC Says",,20200531-0000
/2020/05/29/ted-cruz-twitter-iran-sanctions-criminal/,"Ted Cruz Says Twitter Violated Iran Sanctions, Calls For Criminal Investigation",,20200531-0000
/2020/05/30/tennessee-governor-bill-lee-paul-finebaum-need-sports/,OPINION,,20200531-0000
