,text,notes,date
/2020/12/24/metro/mass-officials-utilities-warn-residents-prepare-upcoming-storm-packing-heavy-rains-high-winds/?p1=HP_TrendingBar,Christmas storm,,20201226-0000
/2020/12/18/nation/see-which-massachusetts-communities-are-high-risk-covid-19/?p1=HP_TrendingBar,high risk communities,,20201226-0000
/2020/12/24/metro/stay-home-its-not-worth-it-heres-what-people-who-had-covid-19-say-about-holidays/?p1=HP_TrendingBar,'Stay home',,20201226-0000
/2020/12/24/metro/icu-capacity-shrinks-hospitals-they-scramble-find-enough-staff-manage-covid-surge/?p1=HP_TrendingBar,ICU capacity,,20201226-0000
/2020/12/24/magazine/globe-photographers-best-photos-2020/?p1=HP_TrendingBar,Best photos of 2020,,20201226-0000
/2020/12/24/lifestyle/khloe-kardashian-daughter-true-photographed-lookout-farm-natick/?p1=HP_TrendingBar,Khloe Kardashian,,20201226-0000
/2020/12/25/metro/kc-jones-celtics-legend-12-time-nba-champion-dies-88/,"K.C. Jones, a Celtics legend and 12-time NBA champion, dies at 88",,20201226-0000
/2020/12/25/sports/read-celtics-statement-passing-former-player-coach-kc-jones/,The Celtics and the basketball world react to the death of K.C. Jones,,20201226-0000
/2020/12/25/nation/reports-explosion-rocks-downtown-nashville/,"‘Intentional’ downtown Nashville explosion causes widespread communication outagesPolice were responding to a report of shots fired Friday when they encountered an RV blaring a recorded warning that a bomb would detonate in 15 minutes, the city's police chief said. Police evacuated nearby buildings and called in the bomb squad. The RV exploded shortly afterward.",,20201226-0000
/2020/12/25/nation/see-photos-scene-explosion-nashville/,See photos from the scene of the explosion in Nashville,,20201226-0000
/2020/12/24/metro/catholic-church-cautious-christmas-eve-celebration/,"‘We turned no one away’: With protocols in mind, a Catholic church cautiously welcomes parishioners for Christmas celebrationAs churches again began welcoming congregates back into their buildings, they've had to adapt to new protocols to try and keep services safe. At Immaculate Conception, a Catholic church in Stoughton, volunteers and staff describe what the changes have been like.",,20201226-0000
/2020/12/25/metro/during-socially-distant-christmas-shelters-work-meet-needs-people-experiencing-homelessness/,"During a socially distant Christmas, shelters work to meet the needs of people experiencing homelessness",,20201226-0000
/2020/12/25/metro/brigham-womens-doctors-carry-with-their-caroling-this-year-albeit-with-some-covid-compliant-adjustments/,"Brigham and Women’s doctors carry on with their caroling this year, albeit with some COVID-compliant adjustments",,20201226-0000
