,text,notes,date
https://nypost.com/2020/10/17/wedding-of-hasidic-leaders-grandchild-was-to-draw-10k-to-nyc/,State bars Hasidic wedding expected to draw 10K to NYC,,20201018-0000
https://nypost.com/2020/10/17/dont-buy-into-kim-jong-uns-warm-and-cuddly-routine-analysts/,"Don't buy into Kim Jong Un's warm-and-cuddly routine, analysts say",,20201018-0000
https://nypost.com/2020/10/17/hunter-biden-reportedly-also-had-business-ties-in-kazakhstan/,Hunter Biden also had business dealings in Kazakhstan: report,,20201018-0000
https://nypost.com/2020/10/17/fearful-residents-planning-to-flee-nyc-on-election-day/,Flee market: Fearful New Yorkers plan Big Apple escapes on Election Day,,20201018-0000
https://nypost.com/2020/10/17/joe-bidens-polling-lead-slips-in-wake-of-post-report-on-hunter/,Joe Biden's polling lead slips in wake of Post report on Hunter,,20201018-0000
https://nypost.com/2020/10/17/twitter-censoring-posts-biden-expose-is-election-interference-gop/,Twitter censoring Post's Biden exposé is 'election interference': GOP leaders,,20201018-0000
https://nypost.com/2020/10/16/texts-show-raw-intimate-exchange-between-joe-and-hunter-biden/,Text messages show raw and intimate exchange between Joe and Hunter Biden,,20201018-0000
https://nypost.com/2020/10/17/linda-evangelista-sides-with-ex-husbands-four-rape-accusers/,Linda Evangelista sides with ex-husband’s four rape accusers,,20201018-0000
https://nypost.com/2020/10/17/florida-coach-dan-mullen-gets-covid-19-after-call-to-fill-stadium/,College football coach has coronavirus after calling to pack stadium,,20201018-0000
https://nypost.com/2020/10/14/video-shows-zamboni-catching-on-fire-at-hockey-rink/,"Hockey ice resurfacer bursts into flames, crazy video shows",,20201018-0000
https://nypost.com/2020/10/16/drive-thru-dinosaur-event-offers-escape-from-lockdown-the-posts-week-in-photos/,Drive-thru dinosaur event offers escape from lockdown: The Post's week in photos,,20201018-0000
https://nypost.com/2020/10/17/cyber-criminals-using-election-to-get-personal-information-fbi/,"Scammers are using the election to target your personal info, FBI warns",,20201018-0000
https://nypost.com/2020/10/17/kansas-city-may-become-next-new-york-amid-covid-19-surge/,Kansas City may become 'next New York' amid COVID-19 surge: doctor,,20201018-0000
https://nypost.com/2020/10/17/joe-biden-retreats-to-delaware-as-trump-stumps-through-four-states/,Joe Biden retreats to Delaware as Trump stumps through four states,,20201018-0000
https://nypost.com/2020/10/17/sole-2-residents-of-italian-town-insist-on-social-distancing/,Sole 2 residents of tiny Italian town insist on masks and social distancing,,20201018-0000
https://nypost.com/2020/10/17/married-at-first-sight-star-shows-shares-bloody-pics-of-machete-attack/,British ‘Married at First Sight’ star shows off bloody photos from machete attack,,20201018-0000
https://nypost.com/2020/10/17/new-zealand-pm-jacinda-ardern-wins-reelection-in-landslide/,New Zealand Prime Minister Jacinda Ardern wins reelection in landslide,,20201018-0000
https://nypost.com/2020/10/17/photo-of-tiger-earns-shutterbug-wildlife-photographer-of-the-year/,Photo of rare Russian tiger earns shutterbug 'Wildlife Photographer of the Year',,20201018-0000
https://nypost.com/covers/,Browse covers archive,,20201018-0000
https://nypost.com/horoscopes/libra/,Libra,,20201018-0000
https://nypost.com/horoscopes/,See all Horoscopes,,20201018-0000
https://nypost.com/2020/10/17/slap-shots-minor-leaguers-hit-hard-rangers-lafreniere-thoughts/,"Slap Shots: Minor leaguers hit hard, projected Rangers lineups get it all wrong",,20201018-0000
https://nypost.com/2020/10/17/the-potential-trevor-lawrence-heartbreak-looming-over-jets/,Trevor Lawrence could break the Jets' hearts so easily,,20201018-0000
https://nypost.com/2020/10/17/yankees-money-challenge-could-force-dj-lemahieu-split-sherman/,Yankees' tricky money challenge could force star to leave: Sherman,,20201018-0000
