,text,notes,date
/2020/10/08/briefing/michigan-presidential-debates-thanksgiving-turkeys.html,Your Thursday Evening BriefingHere’s what you need to know at the end of the day.,,20201009-0000
/2020/10/08/podcasts/the-daily/vice-presidential-debate-harris-pence.html,Listen to ‘The Daily’Plexiglass and civility: the vice-presidential debate.,,20201009-0000
/2020/10/08/opinion/sway-kara-swisher-killer-mike.html,Listen to ‘Sway’Kara Swisher interviews the rapper and activist Killer Mike.,,20201009-0000
/2020/10/08/us/politics/stimulus-talks-pelosi-trump.html,Confusion Reigns as Stimulus Talks ContinueMixed messages from the president and his advisers have muddled an already tumultuous negotiation.,,20201009-0000
/2020/10/08/business/media/trump-biden-debate-virtual.html,The campaigns sparred over the next debate after President Trump refused to participate in a virtual matchup.,,20201009-0000
/2020/10/08/us/politics/elliott-broidy-trump-fundraiser.html,Federal authorities accused Elliott Broidy of violating lobbying laws in his efforts to resolve an investigation into the embezzlement of a Malaysian investment fund.,,20201009-0000
/2020/10/08/health/trump-covid-fetal-tissue.html,Trump’s Treatment Was Tested With Cells Derived From Fetal TissueThe antibody cocktail that President Trump had called a “cure” was developed using a practice his administration had moved to restrict.,,20201009-0000
/interactive/2020/10/08/us/white-house-coronavirus-cdc.html,"How the White House Flouted Basic Coronavirus RulesNo masks, no social distancing, no quarantine. See how, months into the pandemic, officials ignored public health guidance as an outbreak spread.",,20201009-0000
/2020/10/08/us/gretchen-whitmer-michigan-militia.html,"Six men were charged with conspiracy to kidnap Gov. Gretchen Whitmer, which can carry a life sentence. Allison Farrand for The New York Times",,20201009-0000
/2020/10/08/business/black-linkedin.html,Richard A. Chance,,20201009-0000
/2020/10/08/opinion/militias-gretchen-whitmer.html,Mary B. McCordThe Plot Against Gretchen Whitmer Shows the Danger of Private MilitiasThese groups have no constitutional right to exist.,,20201009-0000
/2020/10/08/opinion/armenia-azerbaijan.html,The Editorial BoardThe Trouble in the South Caucasus Extends Far Beyond One Small Enclave,,20201009-0000
/2020/10/08/opinion/amazon-antitrust.html,Stacy MitchellDon’t Let Amazon Get Any Bigger,,20201009-0000
/2020/10/08/opinion/letters/trump-debate.html,Why Trump Disdains a Virtual Debate,,20201009-0000
/2020/10/08/opinion/nagorno-karabakh-armenia-azerbaijan.html,Lara SetrakianThe Conflict Between Armenia and Azerbaijan Could Spiral Out of Control,,20201009-0000
/2020/10/08/opinion/vice-presidential-debate-highlights.html,Rachel L. Harris and Lisa TarchakHarris vs. Pence: ‘She Was Like Wonder Woman Debating Plastic Man’,,20201009-0000
/2020/10/08/books/louise-gluck-nobel-prize-literature.html,"Louise Glück on Poetry, Aging and a Surprise Nobel Prize“It seemed to be extremely unlikely that I would ever have this particular event to deal with in my life.”",,20201009-0000
/2020/10/08/sports/tennis/the-many-sides-of-novak-djokovic-out-there-for-all-to-see.html,"The Many Sides of Novak Djokovic, Out There for All to SeeDjokovic is nothing like Roger Federer and Rafael Nadal. Where they are private and controlled, he is an irreverent, emotional exhibitionist.",,20201009-0000
/2020/10/07/magazine/trump-liberal-comedy-tv.html,How President Trump Ruined Political ComedyThe Trump years created a bumper crop of liberal comedy shows — almost all of which have been canceled. Why is the president so impervious to satire?,,20201009-0000
