,text,notes,date
https://www.washingtonpost.com/elections/2020/08/24/republican-national-convention-live-updates/,Republicans renominate Trump,,20200825-0000
https://www.washingtonpost.com/elections/2020/08/24/republican-national-convention-live-updates/#link-WUUXASFEYBDONN23GWYSUUPIMA,"Kimberly Klacik, whose viral ad urged Black Baltimore voters to abandon Democrats, to speak",,20200825-0000
https://www.washingtonpost.com/elections/2020/08/24/republican-national-convention-live-updates/#link-KWZO3UPLYZD2PBRR5SX5H2OOCA,Democratic super PAC airs ad featuring Michael Cohen during Republican convention week,,20200825-0000
https://www.washingtonpost.com/elections/2020/08/24/republican-national-convention-live-updates/#link-OMQI4IGFFZDZ3AKLMWLL5IPDU4,Trump holds campaign-style event on tarmac in North Carolina,,20200825-0000
https://www.washingtonpost.com/elections/2020/08/24/republican-national-convention-live-updates/#link-PTLLWVBOC5FY5HCI5TORTP2NXY,"Charlie Kirk, one of Trump’s surrogates to young voters, will speak tonight",,20200825-0000
https://www.washingtonpost.com/elections/2020/08/24/republican-national-convention-live-updates/#link-VDRWZLNXRNCVDNEJC27EKNRTOY,Trump ally and potential future presidential candidate Nikki Haley addresses convention Monday,,20200825-0000
https://www.washingtonpost.com/elections/2020/08/24/republican-national-convention-live-updates/#link-MHYY5LZM35EKJN7HVAHAVDTNR4,"Pompeo to address convention from Jerusalem; Democrats denounce move as ‘disgrace,’ ‘stunt’",,20200825-0000
https://www.washingtonpost.com/elections/2020/08/24/republican-national-convention-live-updates/#link-JGERGR2FU5BCHEJBNT44IN6IFA,GOP convention has a few regular folks among the boldface names,,20200825-0000
https://www.washingtonpost.com/politics/2020/08/21/republican-national-convention-faq/,Convention FAQ: What you need to know,,20200825-0000
https://www.washingtonpost.com/video/politics/dnc-highlights-and-what-to-watch-for-at-the-rnc--the-2020-fix/2020/08/22/e7d6e157-ba5a-4d1b-aeaa-dd4b264e76d1_video.html,Video: Democratic National Convention highlights and what to watch for at the GOP convention,,20200825-0000
https://www.washingtonpost.com/politics/trump-convention-reboot/2020/08/22/498f1bec-e417-11ea-b69b-64f7b0477ed4_story.html,Trump looks to Republican convention for campaign reboot,,20200825-0000
https://www.washingtonpost.com/politics/biden-dnc-speech/2020/08/21/4ad16352-e345-11ea-b69b-64f7b0477ed4_story.html,Biden offers sharp attack on Trump as a dark force and promises to be ‘an ally of the light’ as president,,20200825-0000
https://hosted-washpost.submissionplatform.com/sub/hosted/5f3fdf292dda84002ac62789,Are you planning on watching the convention? The Post wants to hear from you.,,20200825-0000
https://www.washingtonpost.com/lifestyle/style/donald-trump-jr-and-the-future-of-trumpism-he-upended-expectations-four-years-ago-what-is-he-now/2020/08/23/b884a7cc-e3e7-11ea-8dd2-d07812bf00f7_story.html,Donald Trump Jr. and the future of Trumpism: He upended expectations four years ago. What is he now?,,20200825-0000
https://www.washingtonpost.com/lifestyle/style/roll-call-republican-convention/2020/08/24/e24451b2-e639-11ea-970a-64c73a1c2392_story.html,Critic’s Notebook: The GOP’s roll call was Trumpian politics as television. And it was dismal.,,20200825-0000
https://www.washingtonpost.com/politics/2020/08/24/republicans-who-wont-be-speaking-convention-what-that-says-about-gop/,"Analysis: The Republicans who won’t be speaking at the convention, and what that says about the GOP",,20200825-0000
https://www.washingtonpost.com/education/2020/08/24/jerry-falwell-jr-agrees-resign-liberty-university/,"Jerry Falwell Jr. agrees to resign from Liberty University, school source says",,20200825-0000
https://www.washingtonpost.com/health/2020/08/24/coronavirus-reinfection-hong-kong/,"Hong Kong man is first documented case of reinfection, study says",,20200825-0000
https://www.washingtonpost.com/nation/2020/08/24/coronavirus-covid-live-updates-us/,LIVE UPDATESAccess to these updates is free,,20200825-0000
https://www.washingtonpost.com/nation/2020/08/24/coronavirus-covid-live-updates-us/#link-VTMHLD2WHFAPVFRQ2PHXJEHNA4,Ohio State suspends 228 students in one of the largest crackdowns on coronavirus violations,,20200825-0000
https://www.washingtonpost.com/nation/2020/08/24/coronavirus-covid-live-updates-us/#link-DZHQJEI43ZHE3IAPPJDBDZCXPU,"Bloomington, Ind., police under scrutiny for not wearing masks despite county mandate",,20200825-0000
https://www.washingtonpost.com/nation/2020/08/24/coronavirus-covid-live-updates-us/#link-G5VMWECW7JCDXOI6YOSIIGNG3Y,The pandemic is creating a new crop of political candidates: Unemployed workers,,20200825-0000
https://www.washingtonpost.com/nation/2020/08/24/coronavirus-covid-live-updates-us/#link-FZS4OJV7IRBC5MABKJXLIG62G4,KFC pauses use of ‘Finger Lickin’ Good’ in advertising,,20200825-0000
https://www.washingtonpost.com/nation/2020/08/24/coronavirus-covid-live-updates-us/#link-4BMHJKIW35ERDMJ42CVT5PTIOA,American Airlines to be first airline to use coating that kills coronavirus,,20200825-0000
https://www.washingtonpost.com/nation/2020/08/24/coronavirus-covid-live-updates-us/#link-EJIGGZFQBRDIFEXNRXETWOT6HA,"Biden, Harris to be tested regularly for covid-19",,20200825-0000
https://www.washingtonpost.com/world/2020/08/24/why-german-researchers-held-large-indoor-concert-during-pandemic/,Why German researchers held a large indoor concert during the pandemic,,20200825-0000
https://www.washingtonpost.com/coronavirus/living/,Read more,,20200825-0000
https://www.washingtonpost.com/lifestyle/wellness/coronavirus-period-menstruation-disruption/2020/08/21/0966b79a-e332-11ea-b69b-64f7b0477ed4_story.html,Another routine the pandemic has disrupted: Your period,,20200825-0000
https://www.washingtonpost.com/business/2020/08/24/back-to-school-shopping-2020/,Fanny packs are the new backpack: How the pandemic is reshaping back-to-school shopping,,20200825-0000
https://www.washingtonpost.com/lifestyle/2020/08/24/hookup-casual-sex-dating-tinder-pandemic-one-night-stand/,"Yes, some people are still having one-night stands",,20200825-0000
https://www.washingtonpost.com/nation/2020/08/23/kenosha-police-shooting-video-wisconsin/,"Protests rock Kenosha, Wis., after video shows police shooting a Black man",,20200825-0000
https://www.washingtonpost.com/sports/2020/08/24/sports-stars-send-message-after-kenosha-police-shooting-stop-killing-unarmed-black-people/,Sports stars send a message after Kenosha shooting: ‘Stop killing unarmed Black people’,,20200825-0000
https://www.washingtonpost.com/opinions/2020/08/24/michael-steele-trump-cult-youre-complicit-your-own-punking/,Michael Steele to the Trump cult: ‘You’re complicit in your own punking’,,20200825-0000
https://www.washingtonpost.com/opinions/we-need-black-lives-matter-the-police-who-shot-jacob-blake-prove-it/2020/08/24/91dcec8a-e638-11ea-bc79-834454439a44_story.html,We need Black Lives Matter. The police who shot Jacob Blake prove it.,,20200825-0000
https://www.washingtonpost.com/opinions/republicans-no-party-platform-rnc/2020/08/24/a56c057c-e61c-11ea-970a-64c73a1c2392_story.html,The Republican Party announces that it stands for nothing,,20200825-0000
https://www.washingtonpost.com/opinions/2020/08/24/some-last-minute-additions-rnc-lineup/,Some last-minute additions to the RNC lineup,,20200825-0000
https://www.washingtonpost.com/opinions/the-gop-isnt-even-pretending-to-stand-for-anything-anymore/2020/08/24/5e5d220c-e639-11ea-bc79-834454439a44_story.html,The GOP isn’t even pretending to stand for anything anymore,,20200825-0000
https://www.washingtonpost.com/opinions/2020/08/24/sean-hannity-caring-political-fixer-trump/,"Sean Hannity, the ‘caring’ political fixer for Trump",,20200825-0000
https://www.washingtonpost.com/podcasts/post-reports/in-the-words-of-trumps-sister-you-cant-trust-him/,In the words of Trump’s sister: ‘You can’t trust him’,,20200825-0000
https://itunes.apple.com/us/podcast/id1444873564?mt=2&at=1001lvyS&ct=pr_wp_showpage,Apple Podcasts,,20200825-0000
https://www.stitcher.com/podcast/the-washington-post/post-reports,Stitcher,,20200825-0000
https://washingtonpost.com/education/2020/08/24/jerry-falwell-jr-agrees-resign-liberty-university/?tid=pm_pop&itid=pm_pop,"1    Jerry Falwell Jr. agrees to resign from Liberty University, official says",,20200825-0000
https://washingtonpost.com/nation/2020/08/23/kenosha-police-shooting-video-wisconsin/?tid=pm_pop&itid=pm_pop,"2    After video shows Wisconsin police shooting a Black man multiple times, National Guard called to Kenosha",,20200825-0000
https://washingtonpost.com/politics/new-york-ag-trump-organization-lawsuit/2020/08/24/882c03a8-e60e-11ea-bc79-834454439a44_story.html?tid=pm_pop&itid=pm_pop,"3    New York attorney general files legal action against Trump Organization, revealing state investigation into the company’s financial dealings",,20200825-0000
https://washingtonpost.com/politics/kellyanne-conway-white-house/2020/08/23/6c26e18a-e5a7-11ea-bc79-834454439a44_story.html?tid=pm_pop&itid=pm_pop,"4    Kellyanne Conway to leave the White House at the end of the month, citing the need to focus on her family",,20200825-0000
https://washingtonpost.com/weather/2020/08/24/marco-laura-gulf-storm-path/?tid=pm_pop&itid=pm_pop,5    Updates: Hurricane watches issued for parts of Texas and Louisiana coast as threat from Laura rises,,20200825-0000
https://www.washingtonpost.com/politics/new-york-ag-trump-organization-lawsuit/2020/08/24/882c03a8-e60e-11ea-bc79-834454439a44_story.html,"N.Y. files legal action against Trump Organization, revealing state investigation",,20200825-0000
