source,abcnews,breitbart,cnn,dailycaller,foxnews,newyorktimes,washingtonpost
L1_abcnews,0.04024287848324527,-0.13241483831795356,-0.03612732914086277,-0.2274085194122624,0.08853743937892768,-0.04325287450641291,-0.12323402989054615
L1_breitbart,0.0417140829391768,0.4652372785162298,0.05313597242628217,0.28195187195156746,0.009227669414333969,-0.07440604737741086,0.46216935477285076
L1_cnn,-0.3171568181694968,-0.16010795385436352,0.5623015766855357,-0.13820952980175763,0.006854669658650535,-0.1962100871200333,0.039356837999750004
L1_dailycaller,0.12337872136048457,0.35799074049982943,-0.13550337062601983,0.3734570028306287,-0.05153664713728453,0.005735100496239097,0.25506587172693307
L1_foxnews,0.07309062714719833,0.017282166417336608,0.05155660735306232,0.13896255614283062,0.2561508908316199,-0.01790214986819613,0.0667563790627034
L1_newyorktimes,0.09702800900998414,0.05470742611102513,-0.012040455621727512,-0.06504629977190886,-0.4448810875364059,0.48294562306972716,0.36937601018071164
L1_washingtonpost,-0.18452947576278378,0.36074565387657587,0.09445978255070707,0.1865776568839922,-0.24420821429275338,0.08344449623280585,0.7837707187246697
L2_abcnews,0.13102747458605937,-0.20477058188807845,-0.1386160240803414,-0.16527946714736177,0.20131068444407127,-0.04340690047940811,-0.030966182314949194
L2_breitbart,0.14464310552640885,0.3910271858620111,-0.029547578381737934,0.29862582253858855,0.1381254646173012,-0.1786195865419722,0.1982844202168386
L2_cnn,-0.4789133101878218,-0.19922229885727452,0.6684938936321188,-0.1625450597881333,-0.11256261766683984,-0.23075818568883563,-0.010066508919699445
L2_dailycaller,0.17260150201533173,0.30212496314350734,-0.07057835040556494,0.4442896893923953,-0.03652391719262714,-0.06582873500484394,0.04823567881324724
L2_foxnews,0.1532843168577626,-0.17231951693474684,-0.033566489143458784,0.0922229400185064,0.40067124270379767,0.016779241757903424,0.06223530712683337
L2_newyorktimes,0.02301751956138206,0.018348707021553,0.0297527590468926,-0.24962235125068669,-0.4736425851569939,0.5873572822769006,0.36496192852880094
L2_washingtonpost,-0.21230504286576404,0.3118659434554215,0.08152734936934085,0.25716671842865896,-0.3115193094777993,0.017958768462172744,0.641609275366573
L3_abcnews,0.18254296870896505,-0.26474687819339376,-0.2444842044371554,-0.016394574395397793,0.31412238550582205,0.028166161989312717,-0.06440464931610629
L3_breitbart,0.14712762447003985,0.3378022811714921,-0.12886775648439763,0.300068775719996,0.2500923696473662,-0.27465370139073003,-0.015011161093302014
L3_cnn,-0.45830515935097427,-0.24720168355516894,0.6625366288930665,-0.1756349522812947,-0.1281994977029053,-0.11682743205287265,-0.033967782540549746
L3_dailycaller,0.15302108293058111,0.3868975894629626,-0.028477769168322814,0.5205920026667753,-0.07371283119609037,-0.046259872813337204,0.0352536967425382
L3_foxnews,0.22925124380190928,-0.33721496029739007,-0.021702493047195515,0.07297244989153413,0.44652431595170894,-0.06667309620039089,-0.12244694429650554
L3_newyorktimes,-3.7781986700829355e-05,-0.013353166368047262,-0.08541936134199334,-0.25045585586345914,-0.493148896212268,0.70489074798523,0.29192956501001366
L3_washingtonpost,-0.20768436949753064,0.3186065463949287,-0.05025211599952444,0.11496017162644877,-0.24560786735638554,0.018919442894320643,0.4659087875742929
L4_abcnews,0.1649795470235488,-0.28016441560851235,-0.2558921998550861,0.07164028693477523,0.09006544535859326,0.11487963826950462,-0.12455711190555377
L4_breitbart,0.1468052232658265,0.3982056259572956,-0.14047952452131537,0.3201215636452521,0.26928365188580355,-0.29475698732817013,-0.04323127941269408
L4_cnn,-0.31281517675361453,-0.2327489663680213,0.6625366288930666,-0.14777276831187663,-0.151017885484465,0.005493097871608641,0.055508327566264226
L4_dailycaller,0.1490672863926473,0.3706687508331534,0.056002730780171144,0.5466102078874054,-0.09655669440697578,-0.09310240886624789,-0.014151351443143985
L4_foxnews,0.16343363919424514,-0.40020373241364665,0.06057845613172813,0.10482159326823638,0.5384081444576956,-0.15049152759730006,-0.15045793010583966
L4_newyorktimes,0.049647332627747474,-0.06683074119801855,-0.13538527566647124,-0.34950844405915615,-0.45265016822624926,0.710363500673763,0.21793252659959733
L4_washingtonpost,-0.23776740585178666,0.29283163477646257,-0.05025211599952446,-0.0026378267769142988,-0.21944730289263442,0.02194924691654279,0.38612313896220446
L5_abcnews,0.0627904187662794,-0.15981336950589078,-0.12234071762356512,0.07899547461953198,-0.11263523629392916,0.2110830442554957,-0.03173324514606251
L5_breitbart,0.2121411203784702,0.46822380948197007,-0.15288988332532977,0.33722809192649045,0.22655200893033375,-0.28951570046919245,-0.013125662853002986
L5_cnn,-0.20949620360476476,-0.21829624918087376,0.6625366288930665,-0.05861377960973877,-0.23577189724454375,0.22974740273315752,0.08533369760186883
L5_dailycaller,0.2282578074774734,0.36968799703781524,0.0214239550067558,0.5311450983594869,-0.12064667433570617,-0.006116071243712603,0.16011631587314357
L5_foxnews,-0.0487406546969864,-0.31937781321585285,0.15418230564262986,0.1577371890710584,0.5080749085009584,-0.21993701725117887,-0.17398650462176124
L5_newyorktimes,0.24510834152649383,-0.18886525039749305,-0.16047402569348132,-0.45105092218022375,-0.4311277339349547,0.664184294027289,0.07062443963115969
L5_washingtonpost,-0.15172500208970327,0.29651873767479053,-0.043351938162209676,-0.008398657994951767,-0.2324050672938946,0.1152243101398408,0.34773708315716123
L6_abcnews,-0.08436625444156863,-0.06016106436977783,0.009560144374898811,0.0008463519647254608,-0.2300776285239487,0.24933418339153002,0.05999750546549071
L6_breitbart,0.201901500007795,0.530453476263903,-0.19244708011002729,0.41358045239675634,0.1781155151432716,-0.3467227657453106,0.06441658106892312
L6_cnn,-0.19424115971250552,-0.18411827337241457,0.6774709062527382,-0.021415023093412287,-0.28478509114215017,0.35798041590302027,0.004173047032808645
L6_dailycaller,0.24183214018878607,0.3342043053503636,-0.03551263622302828,0.5211023613444175,-0.12160203128258087,-0.08627945861462138,0.09950415434119932
L6_foxnews,-0.19460083625803765,-0.2807433355418615,0.18250532118522322,0.06840398270137032,0.38918328534822877,-0.21822051280174723,-0.13050876044263882
L6_newyorktimes,0.2777098283756115,-0.1787311409790622,-0.12079902632257136,-0.4223657119489297,-0.4498359525159463,0.5445063677758254,0.18494757398862063
L6_washingtonpost,-0.17065359960246665,0.4244746907362966,-0.05332858076804213,0.1720407936816145,-0.2773929206504871,0.05660144349286904,0.5281631748314551
L7_abcnews,-0.13322399548695546,0.03938221649900657,0.08696016323251524,-0.08709957170172893,-0.35323907347546274,0.24260935442825493,0.10836155487308233
L7_breitbart,0.10413148248535524,0.605029058796848,-0.20974639364521477,0.4453464937885999,0.12774497862070103,-0.27714083859672345,0.10558446284335958
L7_cnn,-0.19424115971250552,-0.1404394737585304,0.6774709062527382,-0.11684701920871557,-0.27411249163426055,0.28609908936313094,-0.02587289160341352
L7_dailycaller,0.241334644216349,0.24965228563807507,-0.046386474251829,0.46144867566646786,-0.10065416053589282,-0.1494183481430656,0.120859696620369
L7_foxnews,-0.16015399207055372,-0.19931990789126147,0.25299507826164386,-0.007915729565929584,0.28638731642875487,-0.21246731150367432,-0.060633377985419436
L7_newyorktimes,0.16759053184624131,-0.18366432851759773,-0.050249812229558995,-0.41190847430578076,-0.47331234061640964,0.5726317992831469,0.195113026831444
L7_washingtonpost,-0.11148757620902383,0.4302699484583603,-0.0639606272055349,0.3873853541305341,-0.27579372115091083,0.09720831904830878,0.3588024763618592
L8_abcnews,-0.08138525382889883,0.12791275680823835,0.1222958498491723,-0.1399090755106248,-0.37487021665722914,0.24021102131002484,0.1161797998985066
L8_breitbart,-0.0421476471602603,0.6126847438540127,-0.24784270252209223,0.4247101909378705,0.11584672893998882,-0.2379769015605664,0.16699819123537346
L8_cnn,-0.19424115971250552,-0.11496017398376458,0.6774709062527381,-0.28806324753323054,-0.20597204862234947,0.1577395776847572,-0.02587289160341353
L8_dailycaller,0.22096447037835384,0.15320959035659212,-0.025672471788443913,0.33252809290177493,-0.02489098267206702,-0.07789724740051761,0.08297015188640293
L8_foxnews,-0.1689345715300327,-0.15202347448934675,0.4899486984030145,-0.08314800668999492,0.23936015518728418,-0.2921836476040233,-0.06647872333473037
L8_newyorktimes,0.1174539677812336,-0.10354319890333584,-0.021742450009413834,-0.289233335946979,-0.47751046147347453,0.6014409678435808,0.31088737250777704
L8_washingtonpost,-0.027514049822306864,0.44371391744835187,-0.07512141957352095,0.45621276193817006,-0.2778467102467115,0.018412725007804366,0.2693740799164174
L9_abcnews,0.03883022209851249,0.25164303322780307,0.1424523284041125,-0.0911534939879325,-0.3239592599494388,0.24371298700485355,0.12304781666419988
L9_breitbart,-0.22322680980149462,0.6205522820260773,-0.20446394669974635,0.36693099188441236,0.13066415860445588,-0.12805091366534363,0.3975519782625373
L9_cnn,-0.1611916519516306,-0.10048184273769928,0.6490427754103514,-0.3337533964207583,-0.18678592713944636,0.13440821260398667,-0.018087432611058104
L9_dailycaller,0.06448892519803592,0.1672522502443268,-0.04333848512114829,0.29569694687733095,-0.08941457202560618,0.017631624372928274,0.0117248523183543
L9_foxnews,-0.27067035427089464,-0.1131701783963938,0.6400505261244523,-0.1142151037484894,0.2619370974474347,-0.20420927140572276,-0.00785846635265468
L9_newyorktimes,0.12401481042933245,-0.07450361668177294,-0.1275767480850929,-0.207277668642994,-0.3935906960529809,0.5819818050596691,0.20804537603752565
L9_washingtonpost,0.024276178240319173,0.4793028995615265,-0.08828016648545192,0.41495053789025743,-0.2532310112527675,-0.0032796550163598543,0.24768376651274202
L10_abcnews,0.15441673061013952,0.21092955773141595,0.02673990933020993,-0.005525051217613237,-0.1978513013083068,0.03380548614240436,-0.0818750501601269
L10_breitbart,-0.2947360209499235,0.5831206708550272,-0.054203209244484865,0.41607729824409595,0.20371572764747412,-0.17261618381342866,0.37075298686349656
L10_cnn,-0.09864607504250757,-0.08974653186697981,0.6453234411581495,-0.31826634132127507,-0.22523395327878037,0.07764488342015649,-0.01819563357185132
L10_dailycaller,0.08835271451115582,0.20727019529835713,-0.09638652116839466,0.2259977775495014,-0.19733628376151924,0.13808789623229015,0.03410108432589005
L10_foxnews,-0.3057768379437039,-0.19490831179935286,0.5292496188605494,-0.14518008238442662,0.3145048417450276,-0.13801887911825303,-0.11615590220683274
L10_newyorktimes,0.1766504099329175,-0.058275098611074695,-0.21840775507717378,-0.20421489712479288,-0.3128748810133877,0.6054810850004874,0.15357513726151387
L10_washingtonpost,-0.0483899980369897,0.4778789722084884,0.05154378829207598,0.22271960410910444,-0.264811297577881,-0.15573565693300429,0.10574750644202144
L11_abcnews,0.24617788939879517,0.12318323942439492,-0.16633511487251412,0.029648351306888213,-0.12722378102527415,-0.10299238860918485,-0.17910057258332188
L11_breitbart,-0.31017493241910815,0.4581636326655948,0.06056677720287534,0.4516957264308803,0.32452226116177185,-0.09824135983216373,0.4596064042773529
L11_cnn,0.012277115396768486,-0.07703574452490175,0.6564183123277821,-0.30696200963963477,-0.25595267693448487,-0.04625912369317722,-0.01787669804773376
L11_dailycaller,0.10579245088794348,0.25949552446444707,-0.18790601718280522,0.14741518530227127,-0.2709716993018066,0.20420790853755866,0.18170940386192155
L11_foxnews,-0.25095513213449705,-0.1212151864084864,0.2723981821413893,-0.05239033344349105,0.373597100259643,-0.052415531656663,-0.08348427214142914
L11_newyorktimes,0.21365390854142924,-0.01935398357448139,-0.2595579303786945,-0.22314862578019506,-0.3482437575202219,0.6821459270119989,0.20312734967820936
L11_washingtonpost,-0.18934000432171263,0.6184691455578514,0.06426183118228908,0.23870075434424035,-0.29865537759285826,0.009677745948292295,0.4813831354074868
L12_abcnews,0.31466494621089736,0.09296790963027893,-0.30935045350741636,-0.006509981135486041,-0.06688647470080122,-0.20421194562894388,-0.2502835157283344
L12_breitbart,-0.31573381707785947,0.24637511288097505,0.17248605768866562,0.45244222543547247,0.40289657809357143,-0.14052010237720344,0.3886463436431016
L12_cnn,-0.04894971631151112,-0.11132027401594087,0.6774709062527382,-0.3105178348544784,-0.28018766366182857,-0.1883176658001388,-0.025872891603413533
L12_dailycaller,0.07449452222335792,0.25728241429836046,-0.21914027035407949,0.15767482939794564,-0.2940385907716007,0.2629422749189844,0.1888360624610448
L12_foxnews,-0.15067461831287174,-0.2136389365072959,0.03891056533169008,-0.048373044611800135,0.4827620948126403,-0.007084665014522228,-0.2403741510064825
L12_newyorktimes,0.2127796447608986,0.029504705914984667,-0.23252434361138885,-0.22941997031847777,-0.3310469124931665,0.6664112385431892,0.21847380722830523
L12_washingtonpost,-0.09161624669410788,0.5012901759683714,-0.035187404925372624,0.2634751002453005,-0.27856232948884707,-0.18227204930321372,-0.00030374753657758666
