source,abcnews,breitbart,cnn,dailycaller,foxnews,newyorktimes,washingtonpost
L1_abcnews,0.09520686766891813,-0.1547032433726376,-0.11832477900276198,0.16711874533886575,-0.12456330705403712,0.005033743240778411,0.11709510037350851
L1_breitbart,0.016944300386979153,-0.19553298137270209,0.14540320906436838,-0.33190093265533743,0.19387564287250678,0.013894049364345242,-0.03836649234020723
L1_cnn,-0.1494235932618867,-0.13787491313180608,0.3707092728278209,-0.22095718921284993,0.009574623658797604,0.10367383223567576,0.05712449107194945
L1_dailycaller,0.11775642129329447,-0.03122216414876256,-0.020673490446021747,-0.13738571943744451,-0.023398825538475967,0.2195346356531965,0.06159928854798003
L1_foxnews,0.15690829712425003,0.1208573230772655,0.0792848525971758,0.0105298842510727,0.3626597553842825,0.12979572368926098,0.23421020351609856
L1_newyorktimes,0.344901689784301,0.13565912148063058,0.2000863562029549,-0.16722199752461542,0.13127747833160458,0.4447428980831627,0.29320814745436585
L1_washingtonpost,0.42339500732764457,-0.10323607161356513,-0.3443504105375655,-0.14652509109722478,-0.16024360966600787,0.10485956162143958,0.615458189138562
L2_abcnews,0.10539702941903929,-0.16010266304214624,-0.18780744314671075,0.12941110502336384,-0.1395428753953899,-0.004893197836578302,0.1798474861542929
L2_breitbart,0.010768845608897803,-0.11223348121904649,0.26969756771139614,-0.18997189800975098,0.38565313114057664,-0.09166926082972912,-0.05199804364963485
L2_cnn,-0.13846576620558637,-0.12539400675195428,0.38260205119704016,-0.3673890801093347,0.036004450361719655,0.10433786162717616,0.043066791180190335
L2_dailycaller,0.07581093638600449,-0.1043505791312729,0.07961469532438442,-0.10398953580436612,0.10964248939804243,0.1253894903573033,-0.0013698320628139575
L2_foxnews,0.1223597662497775,0.3349206613167775,0.23215471465857657,0.32517872185213664,0.5342016038392488,0.17140431359815944,0.012344521493273843
L2_newyorktimes,0.39438404935050164,0.21869354513899278,0.25955469563693134,0.029458799897661547,0.13717914845451423,0.48672100873787877,0.24692989645597963
L2_washingtonpost,0.31799679837156714,-0.03037570597015388,-0.29502694090404014,-0.2019161388776693,-0.08687082604487742,0.2633733772547568,0.559587205970109
L3_abcnews,0.1221697724930754,-0.17583355221005642,-0.25213783054455374,0.11699405474824487,-0.16813425454955663,0.0011550600414049672,0.1710651350621802
L3_breitbart,-0.0032328818715872585,-0.000791880556476293,0.3313686944132794,-0.045861434745275646,0.4864327181346596,-0.1505705601902522,-0.14067666953836755
L3_cnn,-0.0661609708733484,0.060588989469770746,0.3178867542093728,-0.30589856847274915,0.09019796429850702,0.24137665045865067,0.07040989750262809
L3_dailycaller,0.0713953745411025,-0.04005568346779782,0.11735776315681833,-0.23157466803263888,0.1442704520802663,0.045283453876945046,-0.04930539820779243
L3_foxnews,0.0587155452973237,0.3726273627233855,0.28716408103897983,0.25845365069204174,0.4735717332141084,0.05666839604025655,0.07181217860562987
L3_newyorktimes,0.43831617402353407,0.26833371522558447,0.19403670309416937,0.14816609452706062,0.1368354924533836,0.4595786941305494,0.2923853061585565
L3_washingtonpost,0.36592013099514314,-0.009400337288351702,-0.285641535510321,-0.10516775928329022,-0.02524392838800904,0.33824192239256723,0.5078823179834486
L4_abcnews,0.13875227998539952,-0.18080348182519268,-0.306460137983434,0.1136106333877323,-0.20938581671455708,0.06288564774482613,0.14242848841595376
L4_breitbart,-0.08389712875478396,0.06955679580715492,0.27344237314304487,-0.020304145113071728,0.424618801641918,-0.23138914367612606,-0.158325039688544
L4_cnn,-0.052638226524372334,0.23645567402924536,0.4040158009561812,-0.2342259964221474,0.10316033147033678,0.3186419583429571,0.01318539125431336
L4_dailycaller,0.09127369041370702,0.03834426285022418,0.09659326633014483,-0.26323268090003576,0.1598185447242218,0.011992932914534618,-0.06131132664100666
L4_foxnews,0.038415789579520285,0.3888289500020054,0.3296976188795039,0.29758290737847165,0.4698061038945094,0.03836276634179034,0.08120655847001353
L4_newyorktimes,0.43403205721930593,0.2118776325313508,0.16391555667958274,0.16193830160883604,0.0869811189317718,0.28962251334295097,0.2860377546600819
L4_washingtonpost,0.38468698739925494,-0.02110360936041634,-0.33220854915567505,0.0016879025639223142,0.01856354287002648,0.28078145912430386,0.561649625234447
L5_abcnews,0.18064983812740176,-0.16503464312441601,-0.35154269645502817,0.12449626460258933,-0.20509652057652492,0.14480162245285916,0.1826727474497895
L5_breitbart,-0.11783119816033812,-0.020529176136546194,0.22118246876385364,-0.05806611527693188,0.1869509111431925,-0.2860317750882566,-0.1554782796647398
L5_cnn,-0.006407152672878798,0.2622290078150306,0.33179087202529933,-0.15474702756611805,0.21736614461160966,0.4428154235386791,0.12144602612985128
L5_dailycaller,0.13123581678562504,0.08030056436100581,0.02534942596674971,-0.2691347025642575,0.04059347230130625,0.007212890935488253,0.040669393426261594
L5_foxnews,-0.010484553133531726,0.3660033784165145,0.40860404031157893,0.2515522463462244,0.468728975159001,-0.10436243565773637,-0.06800858043901142
L5_newyorktimes,0.3462286330974153,0.08053927747721254,0.14834868616866004,0.16769128808192524,-0.007216061168702307,0.2604970699428032,0.24561965915102374
L5_washingtonpost,0.2861976703663844,-0.1325803670516136,-0.37045223700880847,0.1706568977406705,0.09005145393463362,0.06464117272494987,0.3515195459817934
L6_abcnews,0.23784904736346207,-0.15401335590262635,-0.39522452227692434,0.14119092467489155,-0.16443824258513784,0.17908960032616583,0.2516808865020177
L6_breitbart,-0.07112309540347518,-0.11852890882103861,0.1467077038198564,-0.08675959754819995,-0.07230131072066986,-0.23899502338401665,0.011300780068116356
L6_cnn,0.07227159491589141,0.18523582866550167,0.2916969148105226,-0.17414717571139293,0.1604571813640898,0.5146614006201359,0.18872495064675202
L6_dailycaller,0.18252769899003682,-0.002621322836493995,-0.004459837007969822,-0.3067386359695818,-0.09837525854180151,-0.031170625659696256,0.10596868710267773
L6_foxnews,0.03063985739762193,0.38127846108483365,0.39640423309805073,0.10908362120380079,0.4243806790598409,0.05199234246532149,-0.07380435760403041
L6_newyorktimes,0.4499450380574446,0.06758418187490838,0.12408701736185658,0.2466812624474803,0.00654690341271286,0.29426200713496986,0.4175915548861793
L6_washingtonpost,0.3691719700863524,-0.059540488114913644,-0.31719418733722354,0.06589103948546575,0.06319212143728889,0.09505572133393785,0.591969860763771
L7_abcnews,0.28875536666114426,-0.13793618605391866,-0.44504793219048583,0.15492479905545775,-0.1500141631818981,0.1765348351948669,0.2771137506987188
L7_breitbart,0.03358053904713681,-0.14621648975894458,0.1096630562673138,-0.06182393396030281,-0.18397367757577102,-0.2412253538281695,0.18616607961899515
L7_cnn,0.10928156177835498,0.1712241814489028,0.36116188055707077,-0.08243732408353294,0.1109255832572757,0.4561558643143766,0.10773343746827746
L7_dailycaller,0.25890197028425926,-0.07238732057288899,-0.06282065361211644,-0.24566812391764706,-0.20136658518027495,-0.06920367633191213,0.21425818047120776
L7_foxnews,-0.08892105177940032,0.2378572316321092,0.3650451746525565,-0.06387344848833691,0.4583296633741941,0.018257854679694367,-0.21330891212385114
L7_newyorktimes,0.4323487512149665,-0.009097549161234772,0.0025752447231998784,0.27371990394570583,0.05125866885149067,0.2024446496887301,0.3875334720836265
L7_washingtonpost,0.4733749188835681,-0.018076988712381403,-0.3742014651652333,0.053323100742701586,-0.07725009938574852,0.11965289718233879,0.5885975961935224
L8_abcnews,0.3362576678961545,-0.1059640909558727,-0.49387254389514873,0.1688464662688317,-0.17103193511192213,0.1958239705650077,0.28301253483643896
L8_breitbart,0.16974061521560982,-0.07907521088630719,-0.019423157139467573,-0.025562314052787662,-0.2509276337671166,-0.1065265611818875,0.29240398438145787
L8_cnn,0.0995388220265506,0.15768759174170602,0.3865526682879525,-0.0006488336730869257,0.09832091723059491,0.5044861451708003,0.07406608677187856
L8_dailycaller,0.3184267824613147,-0.09496645626880003,-0.09637450352961546,-0.1121948400401369,-0.18330612855913317,-0.0853707856656268,0.27345291145622785
L8_foxnews,-0.16173836330159505,0.23477724487740853,0.34305152884156337,-0.23586274727353831,0.5019852659216237,-0.056574017156644174,-0.19568346536455733
L8_newyorktimes,0.4444724505965373,-0.09014551695019521,-0.07920265554089559,0.15984802904211698,-0.006775550723177866,0.2775420220069641,0.4272733112214775
L8_washingtonpost,0.43574281578545904,0.10039879504624921,-0.34494566149340583,-0.05327293318766573,-0.20166304662232662,0.3709423322100602,0.5080632638478189
L9_abcnews,0.3819565272862433,-0.0756658659533497,-0.542476326680352,0.19978286806401285,-0.18844366626145145,0.22101256504044645,0.28822683735278676
L9_breitbart,0.2951732565387872,-0.026634259472097997,-0.20459280678720704,-0.13598698516406488,-0.3056274426819476,0.033558569231591985,0.370973367473078
L9_cnn,0.14384762929332903,0.1396979555669784,0.4219771867106523,0.011977149481813294,0.06683930522563926,0.4271327625298223,0.06758664368611195
L9_dailycaller,0.41453274435928184,-0.07207919244938656,-0.13945277246795235,-0.037589270257611024,-0.1331288285049104,-0.06173268676124444,0.2928849420368428
L9_foxnews,-0.1690748633738645,0.22821213377562824,0.22019356822251562,-0.21055288965514699,0.4511691300350039,-0.08953626351111794,-0.1678793435333385
L9_newyorktimes,0.34612107284828286,-0.254174335136783,-0.06703257164211918,0.11356864617368131,0.04055453677589624,0.2901442383536863,0.188235802044024
