source,newyorktimes,washingtonpost
L1_newyorktimes,-0.2196693558534482,0.06770212491771045
L1_washingtonpost,-0.012110110124066459,-0.07794594025144971
L2_newyorktimes,-0.3501830867867294,0.09969154319677764
L2_washingtonpost,-0.3141748947854344,-0.005731969446211012
L3_newyorktimes,-0.22116039384945654,0.1868182463926056
L3_washingtonpost,-0.35509825936248857,0.045334078978318586
L4_newyorktimes,-0.03585499492505171,0.1341116242107428
L4_washingtonpost,-0.2203465454466876,0.031374917831138445
L5_newyorktimes,0.051103921201011954,0.2823518244963422
L5_washingtonpost,-0.2287438799137243,-0.08346960979423602
L6_newyorktimes,0.2369551350385095,0.48568869017794897
L6_washingtonpost,-0.20784375344850228,-0.16557276618117606
L7_newyorktimes,0.13172358169167808,0.11800122141736676
L7_washingtonpost,-0.18576315150632883,-0.0438735039190842
L8_newyorktimes,-0.37016627059227525,-0.1339847952744131
L8_washingtonpost,-0.22626071049242877,0.18893020396421806
L9_newyorktimes,-0.13871773800577364,0.1257577876226262
L9_washingtonpost,0.07279486033800492,0.3818868706828672
L10_newyorktimes,-0.1335234213928483,0.049333352086269995
L10_washingtonpost,0.3048652975876438,0.4490148774857704
L11_newyorktimes,-0.27772584002293943,-0.008310623681320645
L11_washingtonpost,0.3164126533980777,0.4295405794185058
L12_newyorktimes,-0.25720226509179045,-0.046106073653778494
L12_washingtonpost,0.4000747685322942,0.3492901224396278
