source,abcnews,breitbart,cnn,dailycaller,foxnews,newyorktimes,washingtonpost
L1_abcnews,0.5018670315943681,0.05833762250091211,-0.17243427554079105,0.07925996911012828,-0.1627059910669262,-0.10546862452605468,0.2683468676361929
L1_breitbart,-0.0032350049736275034,0.18502039958784047,0.03027894023320572,0.19795241150279175,-0.168506663248985,-0.13845705508969555,-0.19641967307787586
L1_cnn,-0.2783631087935874,-0.0622754148173857,0.3418470264846169,0.006375947962152486,0.06877191208305655,0.06194266943148273,-0.1582658798765813
L1_dailycaller,-0.024811001540694544,0.30997501019436063,0.27529164843808673,0.46352632152170925,-0.11727453601991461,-0.1936531594021728,-0.11339741922068142
L1_foxnews,-0.19172206208748305,-0.3793682651898977,0.09148069720792283,-0.19246704536230605,0.7467805618844364,0.31467779763612996,-0.02608809321687415
L1_newyorktimes,0.17443280127147934,-0.0837833269717672,-0.00249149570009012,0.042967856013459434,0.15394614176353172,0.3703125512865324,-0.10352204780272263
L1_washingtonpost,0.09041178025429139,-0.08793186415077199,-0.23660766049426063,-0.19089341959724046,-0.07561324599994458,-0.3427315258314335,0.5524474932122222
L2_abcnews,0.6158120902929155,0.06556551937694333,-0.1930436396338085,0.1729640329201776,-0.14147302062883083,-0.05313579638323845,0.23929035082360806
L2_breitbart,0.09038004525546862,0.33697372746820375,0.05896801519441494,0.3130792029110521,-0.2413251376753292,-0.21246516053705283,-0.17638248287184294
L2_cnn,-0.33656597932692023,-0.07947891651839072,0.3632440710830343,-0.03320132884613796,0.02604789101636171,0.16141470180516032,-0.2292886518395236
L2_dailycaller,-0.03265726708413942,0.4506695463824896,0.316346806385476,0.5998406774270982,-0.15436159796649904,-0.29590592538880445,-0.17880440309481033
L2_foxnews,-0.24852053724431075,-0.36981873720107794,0.005103887993844064,-0.1975813150217692,0.6567404899448137,0.38176401111807756,-0.04160908402257655
L2_newyorktimes,0.04135424288325811,-0.04959157282597437,0.13703854077030586,-0.010269641682627546,0.1612754789254534,0.35383131969053205,-0.19407619423975472
L2_washingtonpost,0.11491541822548632,-0.07545025535328623,-0.29884108701919215,-0.2006847595931969,-0.11407654633652149,-0.3687414678374259,0.5188201113140557
L3_abcnews,0.6777722939770635,0.06799532791773397,-0.1979436890107464,0.24866131561691068,-0.13238070141458763,-0.10863174885111704,0.2097443988093249
L3_breitbart,0.19802084918157803,0.42200009660706156,0.031177205472071968,0.31655412590948895,-0.3030286469452449,-0.3202997363771116,-0.17214095657106054
L3_cnn,-0.3821886820354188,-0.1341181386094436,0.40692255948808215,-0.0311782319860953,0.13711691450125932,0.11214023825615509,-0.090813632307032
L3_dailycaller,-0.05718983867845595,0.5204816369875338,0.33718038004512174,0.647952937410185,-0.16579631263611372,-0.309015952132494,-0.18147153819805412
L3_foxnews,-0.2430102919032724,-0.34496727950658823,-0.010075756097427044,-0.1818781267674996,0.6458264696238639,0.404878606602974,-0.05124489636799235
L3_newyorktimes,0.05744469397949822,-0.10575184531934807,0.23169644094425293,-0.10431615138709353,0.16962014592350574,0.5137624986289451,-0.22502195246458098
