source,newyorktimes,washingtonpost
L1_newyorktimes,0.34134904128392574,-0.3913215086185347
L1_washingtonpost,-0.10568981890155836,-0.07431594502959527
L2_newyorktimes,0.1012204289731496,-0.2843365749764205
L2_washingtonpost,-0.35163968228160564,-0.2651536459774338
L3_newyorktimes,-0.08038186942582866,-0.2543150206153394
L3_washingtonpost,-0.16900933568474677,-0.04558497005565172
L4_newyorktimes,0.26251745800858894,-0.10451793910367037
L4_washingtonpost,-0.05582555097681028,0.11959916792700191
L5_newyorktimes,0.4453226451071293,0.03331170136807701
L5_washingtonpost,-0.2987168868858561,-0.2073334503084844
L6_newyorktimes,0.5995239259932691,-0.008317807299326149
L6_washingtonpost,-0.23545182233174108,0.03407584154702802
L7_newyorktimes,0.6153880424077716,0.18202439443417057
L7_washingtonpost,-0.08857938983607784,0.09681724700168672
L8_newyorktimes,0.6275906085027827,0.35072580015450167
L8_washingtonpost,0.147574662518786,-0.03606269718862755
L9_newyorktimes,0.6334525597220456,0.24043903912848527
L9_washingtonpost,0.3068456793359822,0.20682841563328175
L10_newyorktimes,0.4942625226321119,0.08749414410339348
L10_washingtonpost,0.2092102856550793,-0.08828380659977646
L11_newyorktimes,0.2533719902791371,-0.030676755565238058
L11_washingtonpost,0.05263062541955608,-0.33809001857301085
L12_newyorktimes,0.13788069409810358,-0.19311090379124266
L12_washingtonpost,-0.12141584198434882,-0.21317870114353343
