source,abcnews,breitbart,cnn,dailycaller,foxnews,newyorktimes,washingtonpost
L1_abcnews,0.23216273432532952,-0.10646085565626572,-0.056935676906065075,-0.10238063573402836,-0.19731573815496767,-0.12176942985548628,0.03355296816257675
L1_breitbart,0.08066804927068325,0.23623881302734975,-0.05250398560337621,-0.4052149986505964,0.015437719116358842,0.28325543504175804,0.008562681767954472
L1_cnn,-0.2999780224536923,-0.13390765236478958,0.25042345101956986,0.1953346438165456,-0.10212032519708888,-0.05978653689747457,0.0071006444366603855
L1_dailycaller,0.16874421807391063,0.08262491900329497,0.062151505064494635,0.0953006536469135,-0.07652039695477787,0.02821683962538059,0.23067638834993842
L1_foxnews,-0.08003637116538106,0.06917710965494855,-0.1774588540567525,-0.1432569985756027,0.3836801219885514,0.022228669345069858,-0.01467528505301314
L1_newyorktimes,-0.10974346205998556,0.14809487989879622,0.3227187767504806,-0.14336057520001683,-0.029270692579370722,0.4437671132278192,-0.23918767230178076
L1_washingtonpost,0.12935831795413025,0.013290967983829272,-0.15787605250528505,-0.016592599396311036,0.14344554898533465,0.0704281456659761,0.3188425854794143
L2_abcnews,0.327355669884222,-0.10779605838008757,-0.10856792371903969,-0.18012230365731008,-0.23268759102392889,-0.1045986735175998,0.056053849132205076
L2_breitbart,0.09641773920949351,0.34839596868011674,-0.022866970070197105,-0.38508814344235687,-0.036422475238412126,0.2931049714736014,0.027052020493230758
L2_cnn,-0.3895174238427356,-0.10353966437605831,0.31327128134818977,0.2115633433537586,-0.20490614867066523,-0.12732263756373258,-0.0266479272867594
L2_dailycaller,0.18122088149789475,0.14702077336472966,0.12746535081335358,0.12663308287686711,-0.11706731190956203,0.006767004857065298,0.10376585207600224
L2_foxnews,-0.03862948411650159,0.18488473793663954,-0.1439527004603108,-0.11406332849554911,0.33057802783364143,-0.023949534289198653,-0.017689214637128532
L2_newyorktimes,-0.15203101580836512,0.14165095667927247,0.2819540921763427,-0.1263614549708872,-0.045516120492067325,0.518601296962264,-0.26565379804512956
L2_washingtonpost,0.09985132109036556,0.09488428915153342,-0.07431488048979115,0.012780790329043107,0.10099677432756496,0.08896146325928012,0.23770609769621598
L3_abcnews,0.3410296563837355,-0.10611046628204081,-0.16013976987696715,-0.20712367021183792,-0.2719860685827687,-0.0804792870515827,0.03615773785890003
L3_breitbart,0.12962805593248114,0.4305036478809631,-0.03863285857377594,-0.32191346813364186,-0.009971884995438801,0.24942292768247334,0.049918311755071804
L3_cnn,-0.36454020760106487,-0.046956059649194345,0.397462199714243,0.20544771029717407,-0.25523098723058496,-0.027174664676949917,0.09053462186320736
L3_dailycaller,0.20375052934386878,0.1626290275003806,0.13560561675552482,0.15607654855217645,-0.16721759064917646,-0.003498088091423055,0.009107123737608034
L3_foxnews,-0.031203706100897018,0.0986008058064687,-0.2692454523370527,-0.04829121633155179,0.4120626099712727,-0.0739029065029353,-0.08755261469837272
L3_newyorktimes,-0.09133202660411527,0.2951556616946548,0.2887850838981742,-0.11353014537023116,-0.023351927365775772,0.5636908310763958,-0.13061392813201783
L3_washingtonpost,0.0992415397029181,0.17235906807253037,-0.07005163391377298,0.04840562076499122,0.04342830582137784,0.06453031444847403,0.2792466946533044
L4_abcnews,0.3913175112717593,-0.0570506215858867,-0.17989507020531098,-0.21492695229097597,-0.27965562438599595,-0.06748361776073254,0.04353175682041748
L4_breitbart,0.16042883665200453,0.4890904534296134,-0.03233546036173151,-0.2724492087088594,0.009316020159895888,0.20810560695362787,0.13515990050619836
L4_cnn,-0.35396220976053844,-0.07483471619330441,0.505557993250353,0.2329645344569564,-0.3039057471231894,0.007687897865050332,0.12781916469780727
L4_dailycaller,0.21552941418975516,0.17599130962966766,0.11687888501125818,0.190106294574394,-0.24071555397118405,0.061027557352452466,-0.009027097443367233
L4_foxnews,-0.11805083309008171,0.03496399719211582,-0.3367256580979116,-0.05371899574736808,0.41522553080537977,-0.1056568213253512,-0.222961539754759
L4_newyorktimes,-0.057177761585971244,0.3882560796460372,0.28751483869370453,-0.10801950639523052,0.1365860249174652,0.5000072441534859,0.100970158901421
L4_washingtonpost,0.1416082614442828,0.23140665617079448,-0.04004537467757069,0.11857485968373127,-0.016689778075833796,-0.0013587387358645997,0.311011707208629
L5_abcnews,0.3939881515490943,0.010907436029212542,-0.19769450785686585,-0.18301035684897363,-0.25474826914504867,-0.06855322675953872,0.05388396253411839
L5_breitbart,0.17085293295439924,0.5250960289849287,0.04359526602200245,-0.21189754989113257,0.05921460088484201,0.14414402974037197,0.2036420035236682
L5_cnn,-0.32858180803885045,-0.03609505553499589,0.5496712227274871,0.16138395690960708,-0.2903559014980886,0.015430905342899356,0.21465749755660363
L5_dailycaller,0.19697063955625801,0.06221979360426213,0.04539342181079204,0.22605876485813783,-0.28083617175152376,0.11330798115058037,-0.05176613193525943
L5_foxnews,-0.11590333639068973,0.01491708277139023,-0.37031998052973153,0.0045583086791124135,0.5061443200894933,-0.1350021786969509,-0.2908337006238621
L5_newyorktimes,-0.008611389248576354,0.35664964248972925,0.24402029526575542,-0.15083467184729124,0.13161180322800003,0.4296003163985027,0.05654263488496802
