,text,notes,date
/2020/12/12/health/cdc-vaccine-committee-pfizer-vaccine-vote/index.html,CDC advisers vote to recommend Pfizer vaccine in US,,20201213-0000
/2020/12/11/politics/supreme-court-texas-trump-biden/index.html,Supreme Court,,20201213-0000
/2020/12/12/us/army-navy-game-david-forney/index.html,Army-Navy game,,20201213-0000
/2020/12/12/us/charley-pride-dies-obit/index.html,Country music legend Charley Pride dies,,20201213-0000
/2020/12/11/us/jerry-harris-cheer-child-porn-sex-charges/index.html,Star of Netflix series 'Cheer' indicted on new child pornography and sex charges,,20201213-0000
/2020/12/11/us/zodiac-killer-cypher-340-code-trnd/index.html,"After 51 years, the Zodiac Killer's cipher has been solved",,20201213-0000
/2020/12/12/us/florida-gators-keyontae-johnson-collapses-on-court/index.html,College basketball star collapses on court,,20201213-0000
/2020/12/11/health/pfizer-vaccine-what-we-know/index.html,Who could get it first,,20201213-0000
/2020/12/12/health/us-coronavirus-saturday/index.html,"US surpasses 16 million Covid-19 cases, adding 1 million cases in just four days ",,20201213-0000
https://www.cnn.com/world/live-news/coronavirus-pandemic-vaccine-updates-12-12-20-intl/h_6d2029e045605ed8ee7aaed34d5546d6,live updates FedEx will use new tracking technology for vaccine distribution,,20201213-0000
/videos/health/2020/11/20/will-covid-vaccine-end-pandemic-lon-orig-na.cnn,Why a Covid-19 vaccine won't be a magic bullet,,20201213-0000
/2020/12/12/opinions/biden-wireless-emergency-alert-coronavirus-stillman/index.html,Opinion: Biden should send emergency alert on Inauguration Day,,20201213-0000
/videos/us/2020/12/12/colorado-family-devastated-kafanov-coronavirus-pkg-ctn-vpx.cnn,Woman who lost mom to coronavirus has message for Trump,,20201213-0000
/2020/12/12/politics/donald-trump-supreme-court-pfizer-vaccine/index.html,Trump schemes next political moves after effort to overthrow democracy dead ends at Supreme Court,,20201213-0000
/2020/12/12/politics/texas-pennsylvania-supreme-court-alito-thomas-explained/index.html,Analysis: Explaining the Supreme Court's ruling denying Trump and how Alito and Thomas didn't dissent,,20201213-0000
/videos/tv/2020/12/12/smerconish-the-supreme-court-comes-up-short.cnn,Smerconish: The Supreme Court comes up short,,20201213-0000
/2020/12/11/politics/trump-turmoil-supreme-court/index.html,Analysis: Justices sends a message to Trump: Stop,,20201213-0000
/videos/politics/2020/12/11/ginsberg-supreme-court-rejects-bid-overturn-election-reaction-vpx.cnn,Famed GOP election lawyer weighs in on court's decision ,,20201213-0000
/2020/12/12/opinions/biden-inauguration-covid-zelizer/index.html,Opinion: The best way to hold a Covid-era inauguration,,20201213-0000
/2020/12/12/politics/trump-morocco-analysis-intl/index.html,Analysis: Trump deal with Morocco another headache for Biden,,20201213-0000
/videos/politics/2020/12/12/sarah-palin-donald-trump-false-claims-2020-election-nobles-pkg-vpx-ebof.cnn,Sarah Palin joins Trump allies in making false election claims,,20201213-0000
/2020/12/12/politics/william-barr-donald-trump-white-house-meeting/index.html,Trump raised firing Barr in White House meeting Friday,,20201213-0000
/2020/12/12/us/carol-sutton-coronavirus-death/index.html,breaking Actress Carol Sutton dies of Covid-19 complications,,20201213-0000
/videos/travel/2020/12/12/tulum-mexico-music-festival-covid-19-rivers-pkg-vpx.cnn,Organizers apologize after videos show packed crowds at art festival,,20201213-0000
/2020/12/12/us/andres-guardado-deputies-relieved-of-duty/index.html,Deputies involved in death of Andres Guardado relieved of duties after unrelated investigation ,,20201213-0000
/2020/12/12/middleeast/iran-execution-journalist-rouhollah-zam-intl/index.html,Iran executes journalist,,20201213-0000
/videos/us/2020/12/11/family-struggles-after-death-during-pandemic-aoh-orig-ms-dp.cnn,Her grandson died during the pandemic. Hear the reason why family hasn't told her,,20201213-0000
/videos/politics/2020/12/11/fact-check-georgia-runoff-political-ads-orig-me.cnn,Don't be fooled by these attack ads from Georgia,,20201213-0000
https://www.cnn.com/interactive/2020/health/coronavirus-questions-answers/,"Covid-19 vaccine:  Questions, answered",,20201213-0000
/2020/12/11/business/vaccine-distribution-coronavirus/index.html,How it'll be moved,,20201213-0000
/2020/12/02/health/coronavirus-vaccine-volunteer-side-effects/index.html,What it feels like,,20201213-0000
/2020/12/11/us/mi-ag-appeals-state-same-sex-ruling-trnd/index.html,A Michigan judge ruled that companies don't have to serve gay customers,,20201213-0000
/2020/12/12/tech/virgin-galactic-test-flight-scn/index.html,Virgin Galactic aborts space plane test flight,,20201213-0000
/2020/12/11/us/utah-state-football-game-canceled-spt-trnd/index.html,Utah State football players reportedly vote not to play because of comments from university president,,20201213-0000
/2020/12/12/us/red-house-portland-oregon-protests/index.html,Tensions over eviction of family in Portland reach boiling point,,20201213-0000
/videos/style/2020/12/11/rock-paintings-giant-animals-amazon-orig-jk.cnn,"12,000-year-old paintings show humans alongside giant animals",,20201213-0000
/2020/12/12/us/21-club-nyc-closing/index.html,New York City's iconic 21 Club is closing down,,20201213-0000
/videos/health/2020/12/12/nurse-marvel-comic-collaboration-avlon-nr-vpx.cnn,Marvel honors healthcare heroes with new comic book,,20201213-0000
/videos/us/2020/12/09/mavericks-surfing-california-waves-jr-orig.cnn,Watch surfers tackle 'monster' waves in California,,20201213-0000
/2020/12/12/us/covid-19-joy-sorry-keenes/index.html,She raced to her husband's side just in time to hold his hand while he took his last breath,,20201213-0000
https://www.cnn.com/audio/podcasts/corona-virus?episodeguid=2cacf699-9d94-4e87-ac38-ac8e00340818,Coronavirus Fact vs. Fiction: Sisterhood of nurses and a universe of grief,,20201213-0000
/2020/12/11/opinions/wife-covid-death-grief-pie-bare/index.html,Opinion: My last moments with my wife,,20201213-0000
/2020/12/11/us/chandler-high-school-covid-obit-trnd/index.html,A 17-year-old lost both her parents to COVID-19 hours apart,,20201213-0000
/style/article/lockdown-garden-archaeology-trnd/index.html,"Gold coins, medieval treasures discovered in British countryside during lockdown",,20201213-0000
/2020/12/11/world/hubble-exoplanet-planet-nine-scn-trnd/index.html,"Hubble observes strange, distant exoplanet similar to 'Planet Nine' that may exist in our solar system",,20201213-0000
/travel/article/mystery-photos-europe-1950s-travel-william-fagan/index.html,Rediscovered 70-year-old photos spark worldwide quest,,20201213-0000
