,text,notes,date
/news/2020/05/pakistan-passenger-plane-crashes-port-city-karachi-200522101617703.html,92 dead as Pakistani plane crashes among Karachi homes,,20200523-0000
/news/2020/05/record-coronavirus-toll-brazil-flags-fly-staff-200522000431431.html,WHO says South America new coronavirus 'epicentre': Live updates,,20200523-0000
/news/2020/05/hydroxychloroquine-tied-increased-risk-death-study-200522143909314.html,Hydroxychloroquine tied to increased risk of death: Study,,20200523-0000
/indepth/features/coronavirus-lockdowns-looming-wave-200522054906603.html,"Coronavirus, lockdowns and the looming second wave",,20200523-0000
/news/2020/05/saudi-activists-khashoggi-murder-case-political-personal-200522103715386.html,"Saudi activists: Khashoggi murder case 'political, not personal'",,20200523-0000
/news/2020/05/michigan-muslims-find-innovative-ways-celebrate-covid-eid-200521175210080.html,Michigan Muslims find new ways to celebrate Eid amid a pandemic,,20200523-0000
/indepth/opinion/price-america-quest-external-enemy-200420194405578.html,The price of America's quest for an external enemy,,20200523-0000
/indepth/opinion/covid-19-brings-renewed-urgency-remedies-cholera-haiti-200521082808222.html,COVID-19 brings renewed urgency to remedies for cholera in Haiti,,20200523-0000
/indepth/opinion/surveillance-save-covid-19-200520095528251.html,Surveillance will not save us from COVID-19,,20200523-0000
/indepth/opinion/india-sri-lanka-coronavirus-stigmatise-muslims-200519134939934.html,"Like India, Sri Lanka is using coronavirus to stigmatise Muslims",,20200523-0000
/news/2020/05/senegal-tv-series-fighting-coronavirus-200522160752049.html,How a Senegal TV series is fighting coronavirus,,20200523-0000
/blogs/americas/2020/05/chloroquine-200520113051506.html,I took chloroquine. This is what it did to me,,20200523-0000
/news/2020/05/white-house-employee-served-11-presidents-dies-covid-19-200521191841525.html,Ex-White House employee who served 11 presidents dies of COVID-19,,20200523-0000
/news/2020/05/sri-lanka-stares-constitutional-crisis-polls-delayed-200522072254187.html,Sri Lanka stares at constitutional crisis as polls delayed,,20200523-0000
/news/2020/05/qa-communist-run-india-state-model-covid-19-fight-200521112100510.html,Q&A: How communist-run India state became model in COVID-19 fight,,20200523-0000
/news/2020/05/fashion-turns-technology-tailor-sustainable-solutions-200522170742627.html,Fashion turns to technology to tailor sustainable solutions,,20200523-0000
/news/2020/05/kosovo-92-year-woman-abandoned-village-200522102809819.html,Kosovo: The 92-year-old woman alone in an abandoned village,,20200523-0000
/news/2020/05/ramadan-muslims-feed-virus-hit-texas-200522214121567.html,"During Ramadan, Muslims feed those in need in virus-hit Texas",,20200523-0000
/news/2020/05/yemen-health-system-collapsed-coronavirus-spreads-200522193458488.html,Yemen's health system 'has collapsed' as coronavirus spreads: UN,,20200523-0000
/news/2020/05/video-cabinet-meeting-puts-brazil-bolsonaro-fire-200522202343478.html,Video of cabinet meeting puts Brazil's Bolsonaro under fire,,20200523-0000
/news/2020/05/mory-kante-guinea-music-star-baobab-culture-dies-70-200522194536458.html,African music legend Mory Kante dies aged 70 in Guinea,,20200523-0000
/news/2020/05/uk-stay-home-eid-messages-slammed-patronising-200522124639354.html,UK: 'Stay at home for Eid' messages slammed as patronising,,20200523-0000
/news/2020/05/trump-declares-houses-worship-essential-calls-reopening-200522181820477.html,"Trump declares houses of worship 'essential', calls for reopening",,20200523-0000
/podcasts/thetake/2020/05/dreamers-deport-200522152026157.html,When 'Dreamers' self-deport,,20200523-0000
javascript:void(0);,share,,20200523-0000
https://itunes.apple.com/us/podcast/the-take-by-al-jazeera/id1438817292,Apple Podcasts,,20200523-0000
https://www.google.com/podcasts?feed=aHR0cHM6Ly9yc3MuYXJ0MTkuY29tL3RoZS10YWtl,Google Podcasts,,20200523-0000
https://rss.art19.com/the-take,RSS,,20200523-0000
https://www.facebook.com/sharer/sharer.php?u=https://www.aljazeera.com/podcasts/thetake/2020/05/dreamers-deport-200522152026157.html,Facebook,,20200523-0000
https://twitter.com/home?status=https://www.aljazeera.com/podcasts/thetake/2020/05/dreamers-deport-200522152026157.html,Twitter,,20200523-0000
/news/2020/05/trump-lashes-scientists-findings-contradict-200522135430191.html,Trump lashes out at the scientists whose findings contradict him,,20200523-0000
/news/2020/05/eid-al-fitr-2020-200518142558169.html,When is Eid al-Fitr 2020: Everything you need to know,,20200523-0000
/news/2020/05/fox-poll-paints-bleak-picture-trump-electoral-hopes-200522150544665.html,New Fox poll paints bleak picture for Trump's electoral hopes,,20200523-0000
/ajimpact/flotilla-iran-fuel-gas-starved-venezuela-arrives-sunday-200522185115848.html,Sanctioned by the US: Iran and Venezuela team up,,20200523-0000
/news/2020/05/family-saudi-intelligence-officer-targeted-report-200522065325191.html,Family of ex-Saudi intelligence officer being targeted: Report,,20200523-0000
/ajimpact/irish-twitter-facebook-privacy-probe-reaches-phase-200522222652099.html,Irish Twitter and Facebook privacy probe reaches next phase,,20200523-0000
/ajimpact,AJ IMPACT,,20200523-0000
/ajimpact/argentina-defaults-debt-talks-progress-200522212222639.html,Argentina defaults again as debt talks progress,,20200523-0000
/ajimpact/food-supply-chains-care-people-hungry-200522101644445.html,Food supply chains do not care if people go hungry,,20200523-0000
/indepth/features/doctors-race-understand-illness-afflicting-children-200519063453208.html,Doctors race to understand new illness afflicting children,,20200523-0000
/indepth/features/traditional-healers-doctors-reach-patients-sierra-leone-200429142250815.html,Traditional healers help doctors reach patients in Sierra Leone,,20200523-0000
/indepth/features/lockdown-life-zealand-bubble-beat-coronavirus-200511174534088.html,"Lockdown life in New Zealand, the bubble that 'beat' coronavirus",,20200523-0000
https://interactive.aljazeera.com/aje/2020/letters-to-a-nazi/index.html,Letters to a Nazi,,20200523-0000
/news/2020/05/pakistan-passenger-plane-crashes-port-city-karachi-200522101617703.html,92 dead as Pakistani plane crashes among Karachi homes,,20200523-0030
/news/2020/05/record-coronavirus-toll-brazil-flags-fly-staff-200522000431431.html,WHO says South America new coronavirus 'epicentre': Live updates,,20200523-0030
/news/2020/05/hydroxychloroquine-tied-increased-risk-death-study-200522143909314.html,Hydroxychloroquine tied to increased risk of death: Study,,20200523-0030
/indepth/features/coronavirus-lockdowns-looming-wave-200522054906603.html,"Coronavirus, lockdowns and the looming second wave",,20200523-0030
/news/2020/05/saudi-activists-khashoggi-murder-case-political-personal-200522103715386.html,"Saudi activists: Khashoggi murder case 'political, not personal'",,20200523-0030
/news/2020/05/michigan-muslims-find-innovative-ways-celebrate-covid-eid-200521175210080.html,Michigan Muslims find new ways to celebrate Eid amid a pandemic,,20200523-0030
/indepth/opinion/price-america-quest-external-enemy-200420194405578.html,The price of America's quest for an external enemy,,20200523-0030
