,text,notes,date
/2020/09/29/nation/night-chaos-trump-goes-attack-against-biden-first-presidential-debate/?p1=HP_TrendingBar,Chaotic first debate,,20201001-0000
/2020/09/30/nation/yes-biden-plans-debate-trump-again-what-will-next-debate-look-like/?p1=HP_TrendingBar,What's next?,,20201001-0000
/2020/09/30/metro/trumps-american-horror-story-proud-boys-stand-back-stand-by/?p1=HP_TrendingBar,Trump's American Horror Story,,20201001-0000
/2020/09/30/metro/walsh-says-positive-covid-19-cases-increasing-boston-hopes-avoid-another-shutdown/?p1=HP_TrendingBar,COVID in Boston,,20201001-0000
/2020/09/30/magazine/is-it-ok-ask-someone-not-date-other-people-because-covid-19/?p1=HP_TrendingBar,Love Letters,,20201001-0000
/2020/09/30/magazine/advice-should-i-tell-an-ex-i-told-you-so-about-covid-19/?p1=HP_TrendingBar,Miss Conduct,,20201001-0000
https://apps.bostonglobe.com/metro/investigations/spotlight/2020/09/last-words/?p1=HP_TrendingBar,Spotlight,,20201001-0000
/2020/09/30/nation/worst-debate-ever-lets-definitely-do-it-again/,Worst. Debate. Ever. (And let’s definitely do it again),,20201001-0000
/2020/09/30/nation/yes-biden-plans-debate-trump-again-what-will-next-debate-look-like/,"Yes, Biden and Trump are scheduled to debate again. But what will that look like?",,20201001-0000
/2020/09/30/nation/debate-commission-make-changes-wake-first-debate/,Debate commission to make changes in wake of first debate,,20201001-0000
/2020/09/29/nation/scorecard-grading-debate-performances-donald-trump-joe-biden/,Scorecard: Grading the debate performances of Donald Trump and Joe Biden,,20201001-0000
/2020/10/01/opinion/travesty-cleveland/,The travesty in Cleveland,,20201001-0000
/2020/09/30/metro/trumps-american-horror-story-proud-boys-stand-back-stand-by/,"Jeneé OsterheldtTrump’s American horror story: ‘Proud Boys, stand back and stand by’Donald Trump was always auditioning for America’s next civil war. He started with “Make America Great Again.” Now, he’s offered another slogan: “Stand back and stand by.”",,20201001-0000
/2020/09/30/metro/proud-boys-group-no-stranger-controversy-violence/,Who are the Proud Boys? A group no stranger to controversy and violenceThe Proud Boys approvingly mentioned by President Trump during Tuesday night’s debate were launched in 2016 as a self-described “pro-Western fraternal organization for men who refuse to apologize for creating the modern world; aka Western Chauvinists.”,,20201001-0000
/2020/09/30/opinion/after-trumps-night-abhorrent-bullying-how-can-anyone-still-stand-by-him/,"Michael A. CohenAfter Trump’s night of abhorrent bullying, how can anyone still stand by him?Trump’s ability to drag the nation down into the gutter with him would be not be possible without the slavish backing of his supporters and enablers.",,20201001-0000
/2020/09/30/opinion/it-wasnt-debate-it-was-national-embarrassment/,Renée GrahamThis wasn’t a debate. It was a national embarrassment,,20201001-0000
/2020/09/30/metro/boston-moves-into-red-zone-mass-reports-510-new-confirmed-coronavirus-cases-32-new-deaths/,"Boston moves into red zone as Mass. reports 510 new confirmed coronavirus cases, 32 new deaths",,20201001-0000
/2020/09/30/metro/walsh-says-positive-covid-19-cases-increasing-boston-hopes-avoid-another-shutdown/,Mayor Walsh says Boston will not move forward with Phase 3 Step 2 of state’s reopening plan,,20201001-0000
/2020/08/11/nation/heres-look-new-state-map-high-moderate-low-risk-communities-covid-19-mass/,"Here’s a look at the state map of communities that are high, moderate, and low risk for COVID-19",,20201001-0000
/2020/04/15/nation/massachusetts-confirmed-coronavirus-cases-by-city/,Town-by-town COVID-19 data in Massachusetts,,20201001-0000
/2020/09/30/metro/dark-suffolk-da-rollins-wants-more-information-troubled-boston-officers/,‘In the dark.’ Suffolk DA Rollins wants more information on troubled Boston officersThe Boston Police Department has been slow to hand over information about which officers its own internal affairs department has found to have lied or broken the law.,,20201001-0000
/2020/09/30/lifestyle/somerville-noor-mediterranean-grill-fends-off-anti-armenian-attacks/,"In Somerville, Noor Mediterranean Grill fends off anti-Armenian attacks",,20201001-0000
/2020/09/30/metro/11-takeaways-globe-spotlight-teams-last-words-series/,"11 takeaways from the Globe Spotlight team’s ‘Last Words’ seriesThe Boston Globe Spotlight Team’s series, “Last Words,” drew attention to a subject few want to dwell on: the final stage of life. These are some of the top takeaways from what we found.",,20201001-0000
https://apps.bostonglobe.com/metro/investigations/spotlight/2020/09/last-words/,Explore the full series,,20201001-0000
/2020/09/30/metro/stroll-through-boston-shows-city-awakening/,A stroll through Boston shows a city awakening,,20201001-0000
/2020/09/30/opinion/washington-should-deliver-economic-relief-now/,Washington should deliver economic relief now,,20201001-0000
/2020/09/30/opinion/america-needs-cut-off-trumps-drug-choice-power/,Joan VennochiAmerica needs to cut off Trump’s drug of choice: power,,20201001-0000
/2020/09/30/opinion/susan-collins-is-no-longer-good-fit-maine/,EDITORIALSusan Collins is no longer a good fit for Maine,,20201001-0000
/2020/09/30/opinion/lower-barriers-voter-participation-dont-raise-them/,"Eitan HershLower barriers to voter participation, don’t raise them",,20201001-0000
/2020/09/30/magazine/is-it-ok-ask-someone-not-date-other-people-because-covid-19/,"Love LettersIs it OK to ask someone not to date other people because of COVID-19?I don’t want to be controlling, but I also don’t want to get sick.",,20201001-0000
/2020/09/30/magazine/advice-should-i-tell-an-ex-i-told-you-so-about-covid-19/,Miss ConductAdvice: Should I tell an ex ‘I told you so’ about COVID-19? He baited me when his state was doing better than Massachusetts. Now things are reversed. Plus: friends in denial and Yankee reserve.,,20201001-0000
/2020/09/30/sports/everyone-knows-how-beat-chiefs-question-is-do-patriots-have-personnel-do-it/,"Everyone knows how to beat the Chiefs. The question is, do the Patriots have the personnel to do it?",,20201001-0000
/2020/09/30/sports/can-mahomes-reid-be-next-brady-belichick/,Tara SullivanCan Pat Mahomes and Andy Reid be the next Tom Brady and Bill Belichick?,,20201001-0000
/2020/09/30/lifestyle/netflix-looks-be-casting-extras-new-movie-being-shot-mass/,Netflix looking to cast extras for new movie being shot in Mass.,,20201001-0000
/2020/09/30/metro/off-trail-lost-cold-arlington-hiker-54-rescued-monadnock-state-park-nh/,"‘Off trail, lost, and cold’ — Arlington hiker, 54, rescued from Monadnock State Park in N.H.His rescue came after two other Massachusetts men died in September climbing rocks in the White Mountains of New Hampshire.",,20201001-0000
/2020/09/30/metro/judge-denies-bid-man-charged-with-killing-yarmouth-officer-suppress-statements/,Judge denies bid from man charged with killing Yarmouth officer to suppress statementsA Barnstable Superior Court judge on Tuesday denied a motion from a man charged with killing a Yarmouth police officer in 2018 to suppress statements the suspect made to his former girlfriend and others soon after the murder.,,20201001-0000
/2020/09/30/metro/first-day-attendance-boston-schools-was-high-data-show/,"First day attendance in Boston schools was high, data show",,20201001-0000
/2020/09/30/arts/good-lord-bird-ethan-hawke-is-fascinating-extreme/,"In ‘The Good Lord Bird,’ Ethan Hawke is fascinating to the extreme",,20201001-0000
/2020/09/29/lifestyle/rules-apply-you-no-matter-how-theatrical-you-are-local-restaurateurs-weigh-salt-bae-controversy/,‘It’s super irresponsible’: Reported COVID-19 violations at Salt Bae’s Boston steakhouse leave a bad taste in restaurateurs’ mouths  Salt Bae’s top managers on Tuesday said they would bring the Internet sensation’s new Boston restaurant into compliance with COVID-19 guidelines as the Licensing Board was told the eatery's opening had caused “pandemonium” and “chaos” in its downtown neighborhood.,,20201001-0000
/2020/09/29/metro/salt-baes-boston-restaurant-faces-boston-licensing-board/,Salt Bae’s restaurant promises to comply with COVID-19 restrictions,,20201001-0000
/2020/09/29/lifestyle/why-was-salt-baes-boston-restaurant-temporarily-shut-down-we-searched-his-instagram-clues/,Why was Salt Bae’s Boston restaurant temporarily shut down? We searched his Instagram for clues,,20201001-0000
/2020/09/24/magazine/i-knew-getting-prostate-cancer-48-would-change-me-i-had-no-idea-how-much/,"Podcast | Mr. 80 PercentI knew getting prostate cancer at 48 would change me. I had no idea how much.A deeply personal, sometimes harrowing, and often funny tale about a disease that affects millions of men, whether they want to talk about it or not.",,20201001-0000
/2020/04/07/nation/stat-coronavirus-story-redirect-1/,New chart reveals scope and structure of Operation Warp Speed and underscores vast military involvement,,20201001-0000
/2020/04/07/nation/stat-coronavirus-story-redirect-2/,"Among people of color asked to join Covid-19 vaccine trials, worries about inequities run deep",,20201001-0000
/2020/03/10/nation/latest-coronavirus-numbers-massachusetts/,The latest COVID-19 numbers from Massachusetts,,20201001-0000
/2020/07/09/nation/11-coronavirus-vaccines-keep-an-eye/,Live tracker: Coronavirus vaccines to keep an eye on,,20201001-0000
/2020/09/29/lifestyle/new-podcast-bostons-brazilian-house-cleaners-share-stories-swept-under-rug/,"In a new podcast, Boston’s Brazilian house cleaners share stories ‘swept under the rug’",,20201001-0000
/2020/09/29/arts/coming-soon-harvard-square-art-mend-fabric-life/,Coming soon to Harvard Square: Art to mend the fabric of life,,20201001-0000
/2020/09/28/arts/caspians-pre-pandemic-homecoming-show-cabot-will-be-streamed-all-its-glory/,Caspian’s pre-pandemic homecoming show at the Cabot will be streamed in all its glory,,20201001-0000
/2020/09/29/metro/coalition-students-urge-school-leaders-around-boston-address-anti-asian-racism/,"Coalition of students urge school leaders around Boston to address anti-Asian racismIn an open letter to school leaders in Boston, Quincy and Malden, a coalition of Asian-American students and their supporters is urging educators to take action now to ensure their safety as a new school year begins.",,20201001-0000
/2020/09/29/metro/walsh-is-talking-about-systemic-racism-can-he-bring-business-leaders-along/,"ADRIAN WALKERWalsh is talking about systemic racism, but can he bring business leaders along? This long-delayed conversation about structural racism and inequality has high stakes — for the mayor’s future and the city’s as well.",,20201001-0000
/2020/09/29/lifestyle/did-donald-trump-really-call-globe-reporter-pitch-laundry-detergent-course-he-did/,"Did Donald Trump really call a Globe reporter to pitch laundry detergent? Of course he didAs an entertainment reporter for The Boston Globe, Mark Shanahan talked to all sorts of celebrities, from Madonna to Yo-Yo Ma. In one way or another, they all made an impression. Not Donald Trump.",,20201001-0000
/2020/09/30/metro/raimondo-allows-trick-or-treating-ri/,"Raimondo to college kids: No Halloween for youRhode Island’s little kids can go out for Halloween, but the big kids are essentially grounded because they haven’t been following the rules.",,20201001-0000
/2020/09/30/metro/why-mayor-elorza-changed-his-tune-charter-schools-providence/,Why Mayor Elorza changed his tune on charter schools in Providence,,20201001-0000
/2020/09/30/metro/everyone-is-dumber-having-watched-last-nights-debate-heres-what-you-should-know/,Everyone is dumber for having watched last night’s debate. Here’s what you should know,,20201001-0000
/2020/09/30/nation/last-words-is-death-great-equalizer/,"Globe Spotlight InvestigationLast Words: Is death the great equalizer?Quite the contrary, a Spotlight investigation shows. Death exposes in high relief the layers of inequities, in race and income, care and opportunity, that shape life down to its final hours. It is a truth the pandemic has only underscored — one hard to see, because it is so much easier to look away.",,20201001-0000
https://apps.bostonglobe.com/metro/investigations/spotlight/2020/09/last-words/death-interactive-details/,"Death in Massachusetts, by the numbers",,20201001-0000
/2020/09/27/metro/life-inside-senior-care-homes-after-coronavirus-crucible/,"Life inside senior care homes, after the coronavirus crucible",,20201001-0000
/2020/09/16/business/this-time-quincy-centers-revival-looks-legit/,"This time, Quincy Center’s revival looks legit",,20201001-0000
/2020/08/19/business/revere-was-going-through-revival-before-covid-19-can-it-stay-track/,Revere was going through a revival before COVID-19. Can it stay on track?,,20201001-0000
/business/2019/11/18/can-davis-square-character-survive-change/ojcg5O0rHP4mNOlrac8adK/story.html,Davis Square’s character is being challenged. Can it survive?,,20201001-0000
/business/2019/09/19/remaking-neighborhood/MGPdE0T27whJoa6TWoCVjM/story.html,$1.1b Hub on Causeway project is remaking a neighborhood,,20201001-0000
/2020/08/25/business/street/,See more from our business series ‘On the Street’: The changing face of Greater Boston neighborhoods,,20201001-0000
/2020/09/19/nation/most-complicated-election-modern-history-is-coming-soon-are-we-prepared/,"The most complicated election in modern history is coming — soon. Are we prepared?Experts worry about a nightmare election during a pandemic marred by disenfranchisement and chaos, followed by an acrimonious legal and political dispute over the results that would test the nation’s democratic resolve.",,20201001-0000
/2020/05/29/metro/viruss-tale/,"The virus’s taleTrack the coronavirus pandemic in Massachusetts to its roots and you find a story driven by heroics, ingenuity, error, pain, and a hard question: How could a state famous for health care excellence have suffered such a vast loss of human life?",,20201001-0000
/metro/2019/09/26/edge-warming-world/2TensoVeFZo5WNx3T6oEPN/story.html,"At the edge of a warming world To the millions of us who visit Cape Cod once or twice a summer, the effects of climate change can seem subtle, if we see them at all: A breach in the dunes. A crack in the pavement. But once you know how to see what is shifting, changing and washing away, it is impossible to ignore. Come with us as we explore the Cape to better understand what climate change is doing here, what it means for the future of this beloved place, and what the cost of inaction might be.",,20201001-0000
/2020/09/30/opinion/vote-equity-polls/,Danielle AllenA vote for equity at the polls,,20201001-0000
/2020/09/29/opinion/trumps-debt-is-national-security-risk/,EDITORIALTrump’s debt is a national security risk,,20201001-0000
/2020/09/25/opinion/defund-police-debate-is-being-warped-by-false-choice/,IDEAS | John N. Robinson IIIThe ‘defund the police’ debate is being warped by a false choice,,20201001-0000
/2020/09/23/metro/photos-ruth-bader-ginsburg-is-remembered-supreme-court-building/,Photos: Ruth Bader Ginsburg is remembered at Supreme Court building,,20201001-0000
/2020/09/16/science/photos-hurricane-sally-wallops-gulf-coast/,Photos: Hurricane Sally wallops the Gulf Coast,,20201001-0000
/2020/09/16/metro/photos-west-coast-wildfire-smoke-creates-hazy-skies-massachusetts/,Photos: West Coast wildfire smoke creates hazy skies in Massachusetts,,20201001-0000
/2020/09/30/metro/state-trooper-dragged-by-motorcyclist-canton-gas-station/,State trooper dragged by motorcyclist in Canton gas station,,20201001-0000
/2020/09/30/metro/strong-winds-heavy-rain-leave-thousands-without-power-massachusetts/,"72 m.p.h. wind gust recorded at Blue Hills severe weather leaves more than 9,500 without power in Mass.",,20201001-0000
/2020/09/30/metro/too-big-ignore/,YVONNE ABRAHAMToo big to ignore,,20201001-0000
/2020/09/30/sports/freddie-freeman-wins-offense-optional-series-opener-atlanta/,"Freddie Freeman wins offense-optional series opener for AtlantaThe Reds and Braves took more than four and a half hours to play a 1-0 game, while Minnesota extended its incomprehensible run of playoff futility and Oakland pushed its series with the White Sox to the limit.",,20201001-0000
/2020/09/30/sports/rangers-buy-out-henrik-lundqvist-after-15-record-setting-seasons/,sports logRangers buy out Henrik Lundqvist after 15 record-setting seasonsLundqvist looking for a new team as the Rangers turn to younger puckstoppers.,,20201001-0000
/2020/09/30/sports/agreement-between-minor-league-baseball-mlb-expires-midnight-whats-next-2/,MICHAEL SILVERMANThe agreement between minor league baseball and MLB expires at midnight. What’s next?,,20201001-0000
