,text,notes,date
/tags/covid-19/,COVID-19 global dataConfirmed cases:  Recoveries:  Deaths:,,20200820-0000
/us/202008191080221394-new-birth-of-freedom-in-wake-of-dnc-disaffected-democrats-to-discuss-forming-third-party/,"‘New Birth of Freedom’: In Wake of DNC, Disaffected Democrats to Discuss Forming Third Party",,20200820-0000
/military/202008191080220760-photo-chinese-submarine-spotted-entering-hidden-cave-base/,Photo: Chinese Submarine Spotted Entering Hidden Cave Base,,20200820-0000
/middleeast/202008191080221468-trump-us-to-restore-all-snapback-sanctions-on-iran/,Trump: US to Restore All ‘Snapback’ Sanctions on Iran,,20200820-0000
/environment/202008191080220922-videos-california-wildfires-rage-across-state-tens-of-thousands-forced-to-evacuate-/,"Videos: California Wildfires Rage Across State, Tens of Thousands Forced to Evacuate",,20200820-0000
/us/202008191080221903-pilot-of-helicopter-crashed-while-fighting-california-wildfire-dies/,Pilot of Helicopter Crashed while Fighting California Wildfire Dies,,20200820-0000
/world/202008191080221815-facebook-expands-policy-against-dangerous-individuals-and-organizations/,Facebook Expands Policy Against ‘Dangerous Individuals and Organizations’,,20200820-0000
/us/202008191080221785-us-actor-cuba-gooding-jr-accused-of-raping-nyc-woman-twice-in-2013/,US Actor Cuba Gooding Jr. Accused of Raping NYC Woman Twice in 2013,,20200820-0000
/society/202008191080221716-domestic-violence-cases-nearly-double-in-us-state-amid-covid-19-pandemic---study/,Domestic Violence Cases Nearly Double in US State Amid COVID-19 Pandemic - Study,,20200820-0000
/africa/202008191080221664-libya-to-supply-abroad-only-oil-accumulated-in-terminals-lna-says/,"Libya to Export Only Oil Accumulated in Terminals, LNA Says",,20200820-0000
/middleeast/202008191080221638-israeli-defense-tanks-attack-hamas-posts-in-gaza-strip/,Israeli Defense Tanks Attack Hamas Posts in Gaza Strip,,20200820-0000
/africa/202008191080221606-malian-opposition-vows-to-cooperate-with-coup-leaders-on-transition-period--reports/,Malian Opposition Vows to Cooperate With Coup Leaders on Transition Period – Reports,,20200820-0000
/middleeast/202008191080221511-there-will-be-peace-trump-predicts-saudi-arabia-iran-will-join-uae-israel-deal/,"'There Will Be Peace': Trump Predicts Saudi Arabia, Iran Will Join UAE-Israel Deal",,20200820-0000
/us/202008191080220958-us-house-to-vote-saturday-on-25-billion-to-boost-postal-service-before-election-pelosi-says/,"US House to Vote Saturday on $25 Billion to Boost Postal Service Before Election, Pelosi Says",,20200820-0000
/us/202008191080221199-us-states-challenge-trump-administrations-unlawful-allowance-of-lng-bomb-trains/,US States Challenge Trump Administration's 'Unlawful' Allowance of LNG 'Bomb Trains',,20200820-0000
/latam/202008191080221042-mexico-interested-in-getting-russian-covid-19-vaccine-foreign-minister-says/,"Mexico Interested in Getting Russian COVID-19 Vaccine, Foreign Minister Says",,20200820-0000
/europe/202008191080221007-bayern-beat-lyon-3-0-in-second-202021-uefa-champions-league-semi-final/,Bayern Beat Lyon 3-0 in Second 2020/21 UEFA Champions League Semi-final,,20200820-0000
/us/202008191080220799-bolton-is-troubled-by-trumps-suggestion-he-would-lose-in-upcoming-election-only-if-its-rigged-/,Bolton is Troubled By Trump’s Suggestion He Would Lose in Upcoming Election Only if It’s Rigged,,20200820-0000
/middleeast/202008181080207189-russian-general-killed-two-troops-injured-in-roadside-blast-in-syria/,"Russian General Killed, Two Troops Injured in Roadside Blast in Syria",,20200820-0000
/europe/202008171080191822-Live-Updates-Lukashenko-Says-Presidential-Election-Will-Be-Held-After-New-Constitution-Adopted/,Live Updates: Lukashenko Says Presidential Election Will Be Held After New Constitution Adopted,,20200820-0000
/africa/202008181080210174-economic-community-of-west-african-states-orders-closing-of-regional-borders-with-mali/,Economic Community of West African States Orders Closing of Regional Borders with Mali,,20200820-0000
