,text,notes,date
https://www.youtube.com/c/Nbclearn/playlists,NBC LEARN,,20200721-0000
https://www.nbcnews.com/news/us-news/florida-s-largest-teachers-union-files-suit-against-state-over-n1234382,Florida's largest teachers union sues state over reopening schools,,20200721-0000
https://www.nbcnews.com/news/us-news/we-re-fighting-our-own-state-southern-mayors-push-back-n1234280,'We're fighting our own state': Southern mayors push back on state coronavirus responses,,20200721-0000
https://www.nbcnews.com/tech/tech-news/suspect-federal-judge-s-home-ambush-railed-against-her-misogynistic-n1234408,Suspect in federal judge's home ambush railed against her in misogynistic book,,20200721-0000
https://www.nbcnews.com/news/us-news/suspect-shooting-death-federal-judge-s-son-found-dead-believed-n1234365,"Suspect in shooting death of federal judge's son is found dead, believed to be attorney",,20200721-0000
https://www.nbcnews.com/news/latino/latina-trailblazer-esther-salas-federal-judge-whose-son-was-killed-n1234361,"A Latina trailblazer: Esther Salas, federal judge whose son was killed, described as 'mentor'",,20200721-0000
https://www.nbcnews.com/news/us-news/michigan-judge-denies-release-teenage-girl-who-was-jailed-after-n1234377,Judge denies release of teen girl who was jailed after not doing homework,,20200721-0000
https://www.nbcnews.com/news/education/i-m-scared-detroit-city-hit-hard-covid-19-reopening-n1233765,'Mind-boggling decision': Some teachers and parents object as Detroit reopens classrooms,,20200721-0000
https://www.nbcnews.com/politics/politics-news/we-can-t-afford-wait-many-coronavirus-relief-measures-are-n1233098,'We can't afford to wait': Many virus relief measures are set to soon expire,,20200721-0000
https://www.nbcnews.com/politics/congress/lawmakers-aim-close-gap-prevented-gig-workers-getting-relief-aid-n1234381,Lawmakers aim to close gap that prevented gig workers from getting relief aid,,20200721-0000
https://www.nbcnews.com/politics/congress/mcconnell-mccarthy-expected-meet-trump-amid-worsening-coronavirus-crisis-n1234324,Trump administration says next coronavirus aid package should focus on 'kids and jobs and vaccines',,20200721-0000
https://www.nbcnews.com/politics/donald-trump/trump-looks-use-executive-orders-move-agenda-beyond-coronavirus-n1234411,Trump looks to use executive orders to move agenda beyond coronavirus,,20200721-0000
https://www.msnbc.com/the-reidout/watch/biden-says-trump-surrendered-waved-the-white-flag-in-his-handling-of-the-pandemic-88026693592,"WATCH: Biden says Trump ‘surrendered,' waved 'the white flag' in his handling of the pandemic",,20200721-0000
https://www.nbcnews.com/politics/white-house/trump-says-coronavirus-briefings-return-soon-week-n1234357,Trump says coronavirus briefings to return as soon as this week,,20200721-0000
https://www.nbcnews.com/news/us-news/figure-skating-coach-richard-callaghan-sued-former-athlete-alleging-sexual-n1234359,"Figure skating coach Richard Callaghan sued by former athlete, alleging sexual abuse and coverup",,20200721-0000
https://www.nbcnews.com/news/us-news/chicago-activist-18-says-officer-knocked-out-her-front-tooth-n1234367,"Chicago activist, 18, says officer knocked out her front tooth",,20200721-0000
https://www.nbcnews.com/news/us-news/cbs-new-york-reporter-nina-kapur-dead-26-after-moped-n1234330,CBS New York reporter Nina Kapur dead at 26 after moped accident,,20200721-0000
https://www.nbcnews.com/news/us-news/ky-couple-house-arrest-after-wife-tests-positive-coronavirus-refuses-n1234371,Ky. couple on house arrest after coronavirus-positive wife refuses to sign quarantine order,,20200721-0000
https://www.nbcnews.com/news/nbcblk/kanye-west-weeps-criticizes-harriet-tubman-his-political-rally-n1234339,"Kanye West weeps, criticizes Harriet Tubman at his political rally",,20200721-0000
https://www.nbcnews.com/politics/donald-trump/trump-gives-masks-his-strongest-endorsement-yet-after-downplaying-them-n1234388,Trump gives masks his strongest endorsement yet after downplaying them for months,,20200721-0000
https://www.nbcnews.com/science/science-news/vaccine-trials-show-early-promising-results-major-challenges-are-ahead-n1234414,Vaccine trials show early promising results — but major challenges are ahead,,20200721-0000
https://www.nbcnews.com/health/health-news/oxford-coronavirus-vaccine-induces-strong-immune-response-early-trial-results-n1234191,"Oxford COVID-19 vaccine induces strong immune response, early trial results suggests",,20200721-0000
https://www.nbcnews.com/think/opinion/coronavirus-home-schooling-highlights-religious-right-s-education-system-influence-ncna1233824,How the religious right hijacked home schooling in America,,20200721-0000
https://www.nbcnews.com/news/us-news/wall-moms-stand-between-portland-black-lives-matter-protesters-federal-n1234323,'Wall of Moms' stand between Portland protesters amid clashes with police,,20200721-0000
https://www.nbcnews.com/feature/nbc-out/hockey-commentator-claims-nbc-firing-was-anti-straight-discrimination-n1234342,Hockey commentator claims NBC Sports firing was anti-straight discrimination,,20200721-0000
