,text,notes,date
/news/politics/us-elections-government/ny-trump-whitmer-lock-her-up-michigan-20201017-bn3lkxxp75blxgiyht6esmyywi-story.html,Trump revels in ‘lock her up’ chant aimed at Michigan Gov. Gretchen Whitmer just days after foiled kidnap plot,,20201018-0000
/coronavirus/ny-coronavirus-cuomo-hot-spots-20201017-jzxzs2dy2nbyljsk4yiuzrux5q-story.html,"Cuomo opens movie theaters outside NYC as coronavirus hot spots cool off; cancels Brooklyn wedding with 10,000 guests",,20201018-0000
/news/national/ny-20201017-6kzjojdiufgste3xidvldetboi-story.html,Actor John Leguizamo compares Latino support for Trump to ‘roaches for Raid’,,20201018-0000
/snyde/ny-fetty-wap-not-ok-20201017-7zvhdcjzwzdrjj5pmrkng4alqm-story.html,Fetty Wap mourning loss of younger brother fatally gunned down,,20201018-0000
/news/national/ny-home-improvement-actor-zachery-bryan-brad-taylor-20201017-qai5u4rrfnct3mhe42cp3hrvtq-story.html,"‘Home Improvement’ actor Zachery Ty Bryan is arrested, faces assault charge",,20201018-0000
/news/national/ny-woman-arrested-protest-c-section-20201017-d5rr4rw2vzd4tms6tdokrkrjiy-story.html,Kansas City woman gives birth 2 weeks after cop put knee in her back,,20201018-0000
/opinion/ny-bramhall-editorial-cartoons-2020-jul-20200708-zl4mvvuoejbv5ai32nsg32hjki-photogallery.html,Bramhall's World,,20201018-0000
/news/national/ny-r-kelly-lawyer-jail-beating-20201017-63vqmnc5i5hj7cmbjt4vdbevi4-story.html,Lawyers for R. Kelly say nobody jumped in to prevent jail beating of singer,,20201018-0000
/new-york/ny-dog-walk-heart-surgery-20201017-hvpccbptlzbc5gs6jhkfit7jty-story.html,"‘Persistence, determination, hope’: Dog-walking doctor’s random Central Park meeting with old friend becomes a live-saver",,20201018-0000
/news/national/ny-anthony-chisolm-tony-nominated-actor-stage-tv-film-20201017-d5ekbzahrzbc7hkh2xv7jzfioa-story.html,Tony-nominated actor Anthony Chisholm dies at 77,,20201018-0000
/photos/ny-today-in-history-october-17-20201016-si3rzsdklndsjmhtqusnmzg2p4-photogallery.html,Take a look back at pivotal moments in history for Oct. 17,,20201018-0000
/sports/baseball/yankees/ny-madden-free-agency-mlb-teams-broke-20201017-sooz6ajpp5b6ddfkebuehwpfum-story.html,This offseason will be a bloodbath for MLB players,,20201018-0000
/new-york/ny-nyc-jail-correction-department-the-tombs-history-20201017-qz5rxebchnbxziygby7tlkvyie-story.html,NYC’s most notorious jail: a look back at The Tombs,,20201018-0000
/new-york/nyc-crime/ny-firefighters-putting-out-blaze-discovers-grow-house-in-building-20201017-czbh5haomfguzam4wvufapyyaq-story.html,Firefighters putting out blaze discover pot factory in building: officials,,20201018-0000
/news/life-times-notorious-gangster-al-capone-gallery-1.2833867,The life and times of notorious gangster Al Capone on the 89th anniversary of his 11-year prison sentencing,,20201018-0000
/new-york/nyc-crime/ny-man-in-critical-after-blistering-queens-crash-20201017-nepxpsdxevb7dos6ximhxefsqm-story.html,Man critical after blistering Queens crash: officials,,20201018-0000
/new-york/nyc-crime/ny-groper-body-shames-victim-after-accosting-her-at-manhattan-station-20201017-j5kmk6kjpjh4nnbmjuy7intokq-story.html,"Man gropes, body shames woman on NYC subway",,20201018-0000
/entertainment/ny-actress-rhonda-fleming-dies-at-97-20201017-mmwcgwnojvau7aov4l46yrgs34-story.html,"Actress Rhonda Fleming, Hollywood star of ‘40s and ‘50s, dies at 97",,20201018-0000
/consumer-reviews/sns-stacker-best-fantasy-movies-lord-of-the-rings-star-wars-harry-potter-20201008-tkflihoj6fcwtjday7m7okcrka-photogallery.html,"100 best fantasy movies of all time, according to audiences",,20201018-0000
/news/crime/ny-authorities-reward-cold-case-murder-arizona-couple-decades-20201017-d5vkegtntberfbg2af345ijftu-story.html,Authorities offer $10K reward in cold case murder of couple nearly 20 years later,,20201018-0000
/snyde/ny-holly-marie-combs-charmed-feud-20201017-i4zc6pfl25d3vadl42uw4g7zle-story.html,Holly Marie Combs calls for end to feud over ‘Charmed’ reboot,,20201018-0000
/sports/football/giants/ny-giants-parcells-gettleman-judge-20201017-hazrlti2dvelxkanup5lcy7pk4-story.html,Can Dave Gettleman and Joe Judge rescue the Giants like George Young and Bill Parcells once did? Let’s just start with a W on Sunday,,20201018-0000
/photos/nydn-1989-san-francisco-bay-area-earthquake-20191015-photogallery.html,Remembering the devastating 1989 San Francisco Bay Area earthquake on the 31st anniversary,,20201018-0000
/news/remembering-23rd-street-fire-killed-12-firefighters-gallery-1.3567387,Remembering the 23rd Street Fire that killed 12 firefighters,,20201018-0000
/opinion/ny-oped-the-cowards-comeuppance-20201018-aii26wmixfgbhm74nxuadk4nxi-story.html,The cowards' comeuppance: It’s too late for a radical reinvention of the Trump GOP,,20201018-0000
/entertainment/luxurious-holiday-getaways-stars-gallery-1.1559579,Singer Halsey sunbathes while ‘making peace’,,20201018-0000
/consumer-reviews/sns-stacker-best-movies-stream-prime-audiences-20200429-zkzy7hb3bjbkvba2j37mjhaiui-photogallery.html,Best movies to stream on Prime,,20201018-0000
/careers-finance/sns-interview-questions-to-know-and-how-to-answer-them-20201015-uwqr6tvys5cjdpljtjuvam4miy-photogallery.html,20 questions you should be ready to answer at a job interview,,20201018-0000
/snyde/ny-disney-plus-racist-content-warnings-20201017-t5xb275drbdojptzoezwz7oe5u-story.html,Disney+ updates disclaimers for classic films depicting racist stereotypes,,20201018-0000
/snyde/ny-harrison-ford-green-20201017-huatiohlj5hqrguiumuc4wewpi-story.html,Harrison Ford rails against political leaders who politicize climate change,,20201018-0000
/snyde/ny-hammer-custody-20201017-hetsfpunwnf6hm7ea3akomyljm-story.html,"Armie Hammer files for joint custody of 2 kids, asks for estranged wife to return to U.S. from Cayman Islands",,20201018-0000
/news/ny-new-york-daily-news-front-pages-2020-jul-dec-20200709-nucmbhbq3bfujii2skkckadyki-photogallery.html,New York Daily News front pages,,20201018-0000
/sports/ny-new-york-daily-news-back-pages-for-july-2020-20200709-752byi42vbanpmrkimuwmhxmga-photogallery.html,New York Daily News back pages,,20201018-0000
/consumer-reviews/sns-bestreviews-health-airdoctor-review-20201017-w27jdca5mvdelbqheznuaux2na-story.html,AirDoctor review: Does this top-of-the-line air purifier’s performance justify the price?,,20201018-0000
/news/national/ny-dunkin-introduces-spicy-ghost-donut-20201015-uhrtdwyzprdhbekuf7om53k47q-story.html,"Dunkin' premieres its first-ever spicy donut, the Spicy Ghost Pepper variety",,20201018-0000
/true-crime-justice-story/ny-true-crime-ghoul-of-grays-harbor-20201011-wlkl5ycb3zelbdfp3hq6pqljay-story.html,JUSTICE STORY: The Ghoul of Grays Harbor,,20201018-0000
/sports/baseball/mets/ny-5-offseason-issues-20201017-uchtsqphpbcwbao5mm6gqtjmzu-story.html,"5 critical issues facing the Mets this offseason, from starting pitching to how much will Steve Cohen spend?",,20201018-0000
/sports/football/ny-patriots-coronavirus-20201017-qoqdiw5y3jf3zc75sq3p3k3uqu-story.html,"NFL Coronavirus Roundup: Patriots back at work, day after 5th player tested positive",,20201018-0000
/news/politics/us-elections-government/ny-trump-whitmer-lock-her-up-michigan-20201017-bn3lkxxp75blxgiyht6esmyywi-story.html,Trump revels in ‘lock her up’ chant aimed at Michigan Gov. Gretchen Whitmer just days after foiled kidnap plot,,20201018-0030
/coronavirus/ny-coronavirus-cuomo-hot-spots-20201017-jzxzs2dy2nbyljsk4yiuzrux5q-story.html,"Cuomo opens movie theaters outside NYC as coronavirus hot spots cool off; cancels Brooklyn wedding with 10,000 guests",,20201018-0030
/news/national/ny-20201017-6kzjojdiufgste3xidvldetboi-story.html,Actor John Leguizamo compares Latino support for Trump to ‘roaches for Raid’,,20201018-0030
/snyde/ny-fetty-wap-not-ok-20201017-7zvhdcjzwzdrjj5pmrkng4alqm-story.html,Fetty Wap mourning loss of younger brother fatally gunned down,,20201018-0030
/news/national/ny-home-improvement-actor-zachery-bryan-brad-taylor-20201017-qai5u4rrfnct3mhe42cp3hrvtq-story.html,"‘Home Improvement’ actor Zachery Ty Bryan is arrested, faces assault charge",,20201018-0030
/news/national/ny-woman-arrested-protest-c-section-20201017-d5rr4rw2vzd4tms6tdokrkrjiy-story.html,Kansas City woman gives birth 2 weeks after cop put knee in her back,,20201018-0030
/opinion/ny-bramhall-editorial-cartoons-2020-jul-20200708-zl4mvvuoejbv5ai32nsg32hjki-photogallery.html,Bramhall's World,,20201018-0030
/new-york/nyc-crime/ny-cold-case-murder-confession-nypd-detective-20201018-3hsrpivn2zc67ms3t6mlkenjqe-story.html,First came the confession — then came the hard part for NYPD detective probing 42-year-old East Harlem slaying,,20201018-0030
/news/national/ny-r-kelly-lawyer-jail-beating-20201017-63vqmnc5i5hj7cmbjt4vdbevi4-story.html,Lawyers for R. Kelly say nobody jumped in to prevent jail beating of singer,,20201018-0030
/new-york/ny-dog-walk-heart-surgery-20201017-hvpccbptlzbc5gs6jhkfit7jty-story.html,"‘Persistence, determination, hope’: Dog-walking doctor’s random Central Park meeting with old friend becomes a live-saver",,20201018-0030
/photos/ny-today-in-history-october-17-20201016-si3rzsdklndsjmhtqusnmzg2p4-photogallery.html,Take a look back at pivotal moments in history for Oct. 17,,20201018-0030
/sports/baseball/yankees/ny-madden-free-agency-mlb-teams-broke-20201017-sooz6ajpp5b6ddfkebuehwpfum-story.html,This offseason will be a bloodbath for MLB players,,20201018-0030
/new-york/ny-nyc-jail-correction-department-the-tombs-history-20201017-qz5rxebchnbxziygby7tlkvyie-story.html,NYC’s most notorious jail: a look back at The Tombs,,20201018-0030
/new-york/nyc-crime/ny-firefighters-putting-out-blaze-discovers-grow-house-in-building-20201017-czbh5haomfguzam4wvufapyyaq-story.html,Firefighters putting out blaze discover pot factory in building: officials,,20201018-0030
/news/life-times-notorious-gangster-al-capone-gallery-1.2833867,The life and times of notorious gangster Al Capone on the 89th anniversary of his 11-year prison sentencing,,20201018-0030
/new-york/nyc-crime/ny-groper-body-shames-victim-after-accosting-her-at-manhattan-station-20201017-j5kmk6kjpjh4nnbmjuy7intokq-story.html,"Man gropes, body shames woman on NYC subway",,20201018-0030
/entertainment/ny-actress-rhonda-fleming-dies-at-97-20201017-mmwcgwnojvau7aov4l46yrgs34-story.html,"Actress Rhonda Fleming, Hollywood star of ‘40s and ‘50s, dies at 97",,20201018-0030
/news/national/ny-anthony-chisolm-tony-nominated-actor-stage-tv-film-20201017-d5ekbzahrzbc7hkh2xv7jzfioa-story.html,Tony-nominated actor Anthony Chisholm dies at 77,,20201018-0030
/consumer-reviews/sns-stacker-best-fantasy-movies-lord-of-the-rings-star-wars-harry-potter-20201008-tkflihoj6fcwtjday7m7okcrka-photogallery.html,"100 best fantasy movies of all time, according to audiences",,20201018-0030
/news/crime/ny-authorities-reward-cold-case-murder-arizona-couple-decades-20201017-d5vkegtntberfbg2af345ijftu-story.html,Authorities offer $10K reward in cold case murder of couple nearly 20 years later,,20201018-0030
/snyde/ny-holly-marie-combs-charmed-feud-20201017-i4zc6pfl25d3vadl42uw4g7zle-story.html,Holly Marie Combs calls for end to feud over ‘Charmed’ reboot,,20201018-0030
/new-york/ny-brooklyn-rebbe-rispler-covid-death-20201017-zje2qp7wubds5e6oo6csmvgx74-story.html,"Mayer Rispler, Satmar rebbe, dies of COVID-19 at age 70",,20201018-0030
/photos/nydn-1989-san-francisco-bay-area-earthquake-20191015-photogallery.html,Remembering the devastating 1989 San Francisco Bay Area earthquake on the 31st anniversary,,20201018-0030
/news/remembering-23rd-street-fire-killed-12-firefighters-gallery-1.3567387,Remembering the 23rd Street Fire that killed 12 firefighters,,20201018-0030
/opinion/ny-oped-the-cowards-comeuppance-20201018-aii26wmixfgbhm74nxuadk4nxi-story.html,The cowards' comeuppance: It’s too late for a radical reinvention of the Trump GOP,,20201018-0030
/entertainment/luxurious-holiday-getaways-stars-gallery-1.1559579,Singer Halsey sunbathes while ‘making peace’,,20201018-0030
/consumer-reviews/sns-stacker-best-movies-stream-prime-audiences-20200429-zkzy7hb3bjbkvba2j37mjhaiui-photogallery.html,Best movies to stream on Prime,,20201018-0030
/careers-finance/sns-interview-questions-to-know-and-how-to-answer-them-20201015-uwqr6tvys5cjdpljtjuvam4miy-photogallery.html,20 questions you should be ready to answer at a job interview,,20201018-0030
/snyde/ny-sergio-aguero-permier-league-20201018-qf7edk42rbhy7mkin4w4xmjgnq-story.html,Sergio Agüero criticized after grabbing lineswoman’s shoulder during Premier League match,,20201018-0030
/snyde/ny-disney-plus-racist-content-warnings-20201017-t5xb275drbdojptzoezwz7oe5u-story.html,Disney+ updates disclaimers for classic films depicting racist stereotypes,,20201018-0030
/snyde/ny-harrison-ford-green-20201017-huatiohlj5hqrguiumuc4wewpi-story.html,Harrison Ford rails against political leaders who politicize climate change,,20201018-0030
/news/ny-new-york-daily-news-front-pages-2020-jul-dec-20200709-nucmbhbq3bfujii2skkckadyki-photogallery.html,New York Daily News front pages,,20201018-0030
/sports/ny-new-york-daily-news-back-pages-for-july-2020-20200709-752byi42vbanpmrkimuwmhxmga-photogallery.html,New York Daily News back pages,,20201018-0030
/consumer-reviews/sns-bestreviews-health-airdoctor-review-20201017-w27jdca5mvdelbqheznuaux2na-story.html,AirDoctor review: Does this top-of-the-line air purifier’s performance justify the price?,,20201018-0030
/news/national/ny-dunkin-introduces-spicy-ghost-donut-20201015-uhrtdwyzprdhbekuf7om53k47q-story.html,"Dunkin' premieres its first-ever spicy donut, the Spicy Ghost Pepper variety",,20201018-0030
/true-crime-justice-story/ny-true-crime-ghoul-of-grays-harbor-20201011-wlkl5ycb3zelbdfp3hq6pqljay-story.html,JUSTICE STORY: The Ghoul of Grays Harbor,,20201018-0030
/sports/baseball/mets/ny-5-offseason-issues-20201017-uchtsqphpbcwbao5mm6gqtjmzu-story.html,"5 critical issues facing the Mets this offseason, from starting pitching to how much will Steve Cohen spend?",,20201018-0030
