,text,notes,date
/news/us-journal/how-the-qanon-candidate-marjorie-taylor-greene-reached-the-doorstep-of-congress,How a “QAnon Candidate” Reached the Doorstep of Congress,,20201010-0000
/news/letter-from-trumps-washington/mike-pences-trumpian-makeover-at-the-vice-presidential-debate,Mike Pence’s Trumpian Makeover,,20201010-0000
/culture/dept-of-design/the-airbnb-gold-rush-in-upstate-new-york,A Real-Estate Gold Rush in Upstate New York,,20201010-0000
/magazine/2020/10/12/how-are-audiences-adapting-to-the-age-of-virtual-theatre,How Are Audiences Adapting to the Age of Virtual Theatre?,,20201010-0000
/culture/kitchen-notes/the-french-secret-to-ratatouille-a-last-taste-of-summer,The French Secret to Ratatouille,,20201010-0000
/books/page-turner/how-louise-gluck-nobel-laureate-became-our-poet,"How Louise Glück, Nobel Laureate, Became Our Poet",,20201010-0000
/magazine/2020/10/19/spicy-noodles-and-gossip-at-public-village,Spicy Noodles and Gossip at Public Village,,20201010-0000
/science/medical-dispatch/what-happened-when-medical-residents-asked-for-hazard-pay,What Happened When Medical Residents Asked for Hazard Pay,,20201010-0000
/news/daily-comment/covid-19-at-the-vice-presidential-debate,COVID-19 at the Vice-Presidential Debate,,20201010-0000
/news/our-columnists/a-straightforward-vice-presidential-debate-about-a-catastrophic-presidency,A Vice-Presidential Debate About a Catastrophic Presidency,,20201010-0000
/culture/video-dept/jerry-seinfeld-and-steve-martin-on-comedy-and-paying-attention,Jerry Seinfeld and Steve Martin on Comedy and Paying Attention,,20201010-0000
/news/daily-comment/should-trump-have-been-given-access-to-regenerons-experimental-covid-19-drug,Should Trump Have Received Regeneron’s Experimental COVID-19 Drug?,,20201010-0000
/news/our-columnists/wall-street-may-be-warming-to-the-possibility-of-a-biden-presidency,Wall Street May Be Warming to the Possibility of a Biden Presidency,,20201010-0000
/puzzles-and-games-dept/crossword/2020/10/09,The Weekend Puzzle,,20201010-0000
/magazine/2020/10/12/inside-the-lincoln-projects-war-against-trump,Inside the Lincoln Project’s War Against Trump,,20201010-0000
/magazine/2020/10/12/chile-at-the-barricades,Chile at the Barricades,,20201010-0000
/news/our-columnists/america-the-infected-and-vulnerable,The Coronavirus Pandemic Is Now a Threat to National Security,,20201010-0000
/news/our-columnists/just-how-disastrous-are-the-latest-polls-for-donald-trump,Just How Disastrous Are the Latest Polls for Donald Trump?,,20201010-0000
https://www.newyorker.com/news/letter-from-trumps-washington/mike-pences-trumpian-makeover-at-the-vice-presidential-debate#intcid=recommendations_the-new-yorker-homepage_7b445cd2-a30a-4a27-8446-33ca1c3ed192_popular4-1,Mike Pence’s Trumpian Makeover at the Vice-Presidential Debate,,20201010-0000
https://www.newyorker.com/magazine/2020/10/05/my-three-fathers#intcid=recommendations_the-new-yorker-homepage_7b445cd2-a30a-4a27-8446-33ca1c3ed192_popular4-1,My Three Fathers,,20201010-0000
https://www.newyorker.com/news/us-journal/how-the-qanon-candidate-marjorie-taylor-greene-reached-the-doorstep-of-congress#intcid=recommendations_the-new-yorker-homepage_7b445cd2-a30a-4a27-8446-33ca1c3ed192_popular4-1,How the “QAnon Candidate” Marjorie Taylor Greene Reached the Doorstep of Congress,,20201010-0000
https://www.newyorker.com/culture/dept-of-design/the-airbnb-gold-rush-in-upstate-new-york#intcid=recommendations_the-new-yorker-homepage_7b445cd2-a30a-4a27-8446-33ca1c3ed192_popular4-1,The Pandemic Sparks a Real-Estate Gold Rush in Upstate New York,,20201010-0000
https://www.newyorker.com/magazine/2020/10/12/inside-the-lincoln-projects-war-against-trump#intcid=recommendations_the-new-yorker-homepage_7b445cd2-a30a-4a27-8446-33ca1c3ed192_popular4-1,Inside the Lincoln Project’s War Against Trump,,20201010-0000
https://www.newyorker.com/tag/2020-election,Election 2020,,20201010-0000
https://www.newyorker.com/tag/coronavirus,The Coronavirus Crisis,,20201010-0000
https://www.newyorker.com/tag/racial-injustice-in-america,Racial Injustice and Policing,,20201010-0000
https://www.newyorker.com/tag/reopening-and-the-economy,Reopening and the Economy,,20201010-0000
/books/page-turner/nobel-laureate-louise-gluck-in-the-new-yorker,Nobel Laureate Louise Glück in The New Yorker,,20201010-0000
/podcast/political-scene/can-the-economy-be-saved,Can the Economy Be Saved?,,20201010-0000
/podcast/the-new-yorker-radio-hour/the-battle-over-portland,The Battle Over Portland,,20201010-0000
/humor/daily-shouts/word-salad-recipe-for-your-upcoming-corporate-meeting,Word-Salad Recipe for Your Upcoming Corporate Meeting,,20201010-0000
/cartoons/daily-cartoon/friday-october-9th-plague-wizard,"Daily Cartoon: Friday, October 9th",,20201010-0000
https://www.newyorker.com/goings-on-about-town,Goings On About Town,,20201010-0000
https://www.newyorker.com/crossword-puzzles-and-games,Crossword,,20201010-0000
https://www.newyorker.com/cartoons/contest,Caption Contest,,20201010-0000
https://www.newyorker.com/recommends/everything,New Yorker Recommends,,20201010-0000
/magazine/2020/10/12/the-nature-of-color-at-the-reopened-american-museum-of-natural-history,“The Nature of Color” at the Reopened American Museum of Natural History,,20201010-0000
/magazine/2020/10/12/how-james-beard-invented-american-cooking,How James Beard Invented American Cooking,,20201010-0000
/magazine/2020/10/12/a-star-of-the-boys-on-sending-up-the-superhero-genre,A Star of “The Boys” on Sending Up the Superhero Genre,,20201010-0000
/magazine/2020/10/12/suffocation-theory,“Suffocation Theory”,,20201010-0000
https://www.newyorker.com/video/watch/the-new-yorker-festival-steve-martin-and-jerry-seinfeld-on-why-irritability-makes-a-good-comedian,Steve Martin and Jerry Seinfeld on Why Irritability Makes a Good Comedian,,20201010-0000
https://www.newyorker.com/video/watch/how-do-you-draw-a-cartoon-about-the-blm-protests,How Do You Draw a Cartoon About the B.L.M. Protests?,,20201010-0000
https://www.newyorker.com/video/watch/an-unseen-body-of-work-shows-a-different-side-of-black-power,An Unseen Body of Work Shows a Different Side of Black Power,,20201010-0000
/podcast/the-new-yorker-radio-hour/the-election-as-seen-from-swing-states,"The Election, as Seen from Swing States",,20201010-0000
https://www.newyorker.com/newsletter,Newsletters,,20201010-0000
https://www.newyorker.com/newsletter/daily,The Daily,,20201010-0000
https://www.newyorker.com/newsletter/humor,Daily Humor,,20201010-0000
