,text,notes,date
https://www.livescience.com/hurricane-sally-update.html,"Hurricane Sally expected to bring 'historic flooding' to the Gulf Coast
The storm is expected to make landfall tonight or Wednesday morning.",,20200916-0000
https://www.livescience.com/humpback-whale-lost-croc-infested-water.html,"Lost humpback whale abandoned by friends in croc-infested river in Australia


By

Brandon Specktor 





The whale swam nearly 20 miles upriver before scientists caught up to it.",,20200916-0000
https://www.livescience.com/17th-century-shipwreck-baltic-sea.html,"Eerily well-preserved 17th-century ship found in the dark waters of the Baltic Sea


By

Peter Dockrill 





Divers from Finland have made an unexpected discovery while exploring the depths of the Baltic Sea, finding an incredibly well-preserved shipwreck dating back almost 400 years.",,20200916-0000
https://www.livescience.com/most-disgusting-alcohol.html,"Squirrel beer, ant gin and poop wine are served up in Disgusting Food Museum's new exhibit


By

Mindy Weisberger 





Visitors to Sweden's Disgusting Food Museum can now discover odious alcohol from around the world.",,20200916-0000
https://www.livescience.com/every-country-wants-space-force.html,"Countries around the world want a Space Force — but why?


By

Chelsea Gohd 





Countries around the world are following the U.S. in creating their own version of the Space Force.",,20200916-0000
https://www.livescience.com/spacex-starship-sn8-prototype-test-flight-soon.html,"SpaceX gearing up for 12-mile-high test flight with prototype of Mars-colonizing Starship


By

Mike Wall 





The next big leap for SpaceX's Mars-colonizing Starship spacecraft appears to be right around the corner.",,20200916-0000
https://www.livescience.com/famous-nebra-sky-disk-debate.html,Study casts doubt on 'sky disk' thought to be oldest representation of the heavens,,20200916-0000
https://www.livescience.com/phosphine-signature-life-on-venus.html,Possible hint of life discovered on Venus,,20200916-0000
https://www.livescience.com/fate-of-schrodingers-cat-not-gravity.html,"Fate of Schrödinger's cat probably isn't in the hands of gravity, experiment finds",,20200916-0000
https://www.livescience.com/brain-invasion-coronavirus.html,"The new coronavirus can infect brain cells, study finds",,20200916-0000
https://www.livescience.com/what-are-stingrays.html,"What are stingrays? 
Graceful sea-pancakes with a dangerous tail.",,20200916-0000
https://www.livescience.com/hurricane-sally-sets-record-threatens-lousiana.html,"Hurricane Sally set to batter a Louisiana still reeling from Hurricane Laura


By

Rafi Letzter 





Louisiana already has 23,000 climate refugees living in shelters following Hurricane Laura. Hurricane Sally will flood the region beginning today.",,20200916-0000
https://www.livescience.com/la-nina-hurricane-season.html,"La Niña may brew a more active hurricane season, worsen drought in the Southwest 


By

Mindy Weisberger 





La Niña conditions — cooler-than-average sea surface temperatures across the equatorial Pacific Ocean — could promote a more active Atlantic hurricane season.",,20200916-0000
https://www.livescience.com/wwii-battleship-with-nazi-symbol-discovered.html,"Wreck of WWII warship with Nazi symbol discovered off Norway


By

Tom Metcalfe 





The wreck of a German warship torpedoed and sunk by a British submarine in 1940 has been discovered in deep water off the North Sea coast of southern Norway.",,20200916-0000
https://www.livescience.com/why-humans-cannot-digest-corn.html,"Why can't humans digest corn?


By

Donavyn Coffey 





Have you ever wondered why humans can't digest corn?",,20200916-0000
https://www.livescience.com/25300-periodic-table.html,Periodic Table of Elements,,20200916-0000
https://www.livescience.com/covid-19-seasonal-virus.html,"COVID-19 may become a seasonal virus


By

Rachael Rettner 





COVID-19 may eventually become a seasonal illness like the flu.",,20200916-0000
