,text,notes,date
https://abcnews.go.com/US/nyc-judge-allegedly-punched-court-person-bike/story?id=72731350,Judge allegedly punched on way to court,,20200901-0000
https://abcnews.go.com/Politics/wireStory/candidate-draws-criticism-meme-wisconsin-shooting-72731587,Candidate post then deletes meme on Wis. shooting,,20200901-0000
https://abcnews.go.com/US/wireStory/liberty-announces-investigation-falwells-tenure-72732585,Liberty announces investigation into Falwell,,20200901-0000
https://abcnews.go.com/US/steve-bannons-defendants-plead-guilty-build-wall-fraud/story?id=72730174,Steve Bannon's co-defendants plead not guilty,,20200901-0000
https://abcnews.go.com/Politics/appeals-court-rejects-effort-flynn-doj-force-dismissal/story?id=72728861,Appeals court rejects Flynn effort to dismiss case,,20200901-0000
https://abcnews.go.com/US/wireStory/couple-twin-teenage-children-found-dead-ohio-home-72724096,"Couple, twin teenage children found dead in home",,20200901-0000
https://abcnews.go.com/International/wireStory/lawyer-families-mh17-victims-reparation-damages-72723718,MH17 victims' families want reparation for damages,,20200901-0000
https://abcnews.go.com/US/wireStory/georgia-officers-fired-man-bound-shirt-mouth-72727678,Cops fired after man bound with shirt over mouth,,20200901-0000
https://abcnews.go.com/Entertainment/wireStory/27-poisoned-carbon-monoxide-bunker-rave-party-oslo-72724934,27 poisoned by carbon monoxide at bunker rave,,20200901-0000
https://abcnews.go.com/Technology/wireStory/trump-eyes-aquaculture-boom-environmentalists-dig-72727014,"Trump eyes aquaculture, environmentalists react",,20200901-0000
https://abcnews.go.com/US/wireStory/st-louis-couple-charged-blm-protest-court-72726174,St. Louis couple charged over BLM protest in court,,20200901-0000
https://abcnews.go.com/Sports/wireStory/latest-atalanta-players-test-positive-72725336,Atlanta says 3 players test positive,,20200901-0000
https://abcnews.go.com/Politics/democrats-warn-trumps-visit-kenosha-fanning-flames/story?id=72730731,Democrats warn Trump’s visit to Kenosha ‘fanning the flames’,,20200901-0000
/Politics/biden-paintstrump-sows-chaos-providing-order/story?id=72726114,"Biden condemns violence in American cities, says Trump adds 'fuel to every fire'",,20200901-0000
