,text,notes,date
/news/business-53276070,Redskins agree review of controversial name,,20200704-0000
/news/world-us-canada-53284607,Trump to host Mount Rushmore event amid criticism,,20200704-0000
/news/newsbeat-53284807,'Fourth of July isn't a day for people who look like me',,20200704-0000
/news/world-us-canada-53282548,White couple charged for threatening black family,,20200704-0000
/news/world-asia-china-53275405,China appoints hard-line Hong Kong security chief,,20200704-0000
/news/world-us-canada-53254889,Why this 4 July will be unlike any other,,20200704-0000
/sport/football/53279422,Why Messi is fed up at Barcelona,,20200704-0000
/sport/formula1/53285413,Red Bull's Mercedes protest rejected,,20200704-0000
/sport/mixed-martial-arts/53285491,Khabib's father and coach dies aged 57,,20200704-0000
/sport/mixed-martial-arts,Mixed Martial Arts,,20200704-0000
/news/uk-53273048,1 Spain and France on England's quarantine-free list,,20200704-0000
/news/business-53284789,"2 Air France set to cut more than 7,500 jobs",,20200704-0000
/news/business-53284788,3 Tesco demands supplier cuts in discount battle,,20200704-0000
/news/science-environment-53279783,4 UK takes Â£400m stake in satellite firm OneWeb,,20200704-0000
/news/world-us-canada-53273702,5 Japan asks US to extradite two men over Ghosn case,,20200704-0000
/news/world-asia-china-53286638,Hong Kongers divided over whether to stay,,20200704-0000
/news/uk-53256437,Why we're not returning to the hairdressers,,20200704-0000
/news/world-middle-east-53255415,'My sexuality is not a sickness',,20200704-0000
/news/uk-53283351,Inside the secret Covid rave scene,,20200704-0000
/news/world-us-canada-53273061,Driving into the art of Van Gogh,,20200704-0000
/news/world-us-canada-40362067,Ready for the total solar eclipse?,,20200704-0000
/news/world-middle-east-40369547,Great Mosque of al-Nuri destroyed,,20200704-0000
/news/world-middle-east-40366136,Video 'shows Mosul mosque's destruction',,20200704-0000
/news/uk-england-40058866,The rise of the female fitness model,,20200704-0000
/news/world-us-canada-40360953,Car burglar caught with his pants down,,20200704-0000
/news/uk-scotland-53287551,The moment grandparents and grandchildren hug once more,,20200704-0000
/news/stories-52996401,How can you be sure what you see online is real?,,20200704-0000
/news/10462520,One-minute World News,,20200704-0000
/news/world-us-canada-53273480,Is Facebook losing the boycott battle?,,20200704-0000
/news/explainers-53267766,Lockdown rules when people come to my house,,20200704-0000
/news/technology-53277733,Reckful: Tributes paid after gaming star's death,,20200704-0000
/news/entertainment-arts-53279273,Starkey quits university role over slavery comment,,20200704-0000
/news/science-environment-53257101,Coronavirus: Testing sewage an 'easy win',,20200704-0000
/news/health-53248660,More could have Covid immunity than tests suggest,,20200704-0000
/news/business-53265841,'Refunds unlikely' if travellers must self-isolate,,20200704-0000
/news/world-us-canada-53254487,US buys nearly all of Covid-19 drug remdesivir,,20200704-0000
/news/technology-53281875,Tech Tent: Facebook's ad agony,,20200704-0000
/news/world-asia-india-53232075,TikTok star faces uncertain future after app ban  By Soutik Biswas,,20200704-0000
/news/in-pictures-53218479,Shirley Baker's street scenes of Manchester and Salford,,20200704-0000
/news/world-africa-53262301,Africa's top shots: Starting blocks and independence heroes,,20200704-0000
/news/in-pictures-53234985,LensCulture Street Photography Awards,,20200704-0000
/news/in-pictures-53218478,Post-War Paris through the lens,,20200704-0000
/news/science-environment-53169094,Britain's 'blindingly cool' engineering innovation,,20200704-0000
/news/business-53276070,Redskins agree review of controversial name,,20200704-0030
/news/world-europe-53287722,France's ex-PM faces probe into Covid-19 response,,20200704-0030
/sport/football/53279422,Why Messi is fed up at Barcelona,,20200704-0030
/news/world-us-canada-53284607,Trump to host Mount Rushmore event amid criticism,,20200704-0030
/news/world-us-canada-53282548,White couple charged for threatening black family,,20200704-0030
/news/world-asia-china-53275405,China appoints hard-line Hong Kong security chief,,20200704-0030
/sport/formula1/53285413,Red Bull's Mercedes protest rejected,,20200704-0030
/sport/mixed-martial-arts/53285491,Khabib's father and coach dies aged 57,,20200704-0030
/sport/mixed-martial-arts,Mixed Martial Arts,,20200704-0030
/sport/tennis/53280456,'Future is dynamite for women's tennis',,20200704-0030
/news/entertainment-arts-53244258,Discover the artist behind Kanye West's new video âââââ,,20200704-0030
/news/technology-53277733,Reckful: Tributes paid after gaming star's death,,20200704-0030
/news/uk-53273048,1 Spain and France on England's quarantine-free list,,20200704-0030
/news/business-53284789,"2 Air France set to cut more than 7,500 jobs",,20200704-0030
/news/business-53284788,3 Tesco demands supplier cuts in discount battle,,20200704-0030
/news/science-environment-53279783,4 UK takes Â£400m stake in satellite firm OneWeb,,20200704-0030
/news/world-us-canada-53273702,5 Japan asks US to extradite two men over Ghosn case,,20200704-0030
