,text,notes,date
https://www.forbes.com/sites/danielcassady/2020/08/20/1-in-5-us-nursing-homes-suffer-from-ppe-and-staff-shortages-amid-coronavirus-surge-study-finds/,"1 In 5 U.S. Nursing Homes Suffer From PPE And Staff Shortages Amid Coronavirus Surge, Study Finds",,20200821-0000
https://www.forbes.com/sites/mattperez/2020/08/20/trump-administration-declares-teachers-essential-workers-says-can-stay-in-class-if-exposed-to-covid-19/,"Trump Administration Declares Teachers Essential Workers, Says Can Stay In Class If Exposed To Covid-19",,20200821-0000
https://www.forbes.com/sites/jemimamcevoy/2020/08/20/navy-seal-who-claims-to-have-shot-bin-laden-banned-from-delta-for-refusing-to-wear-dumb-ass-mask/,Navy SEAL Who Claims To Have Shot Bin Laden Banned From Delta For Refusing To Wear ‘Dumb Ass’ Mask,,20200821-0000
https://www.forbes.com/sites/karenrobinsonjacobs/2020/08/20/manhattan-da-presses-to-revive-manafort-case-as-another-trump-associate-faces-criminal-charges/,Manhattan DA Presses To Revive Manafort Case As Another Trump Associate Faces Criminal Charges,,20200821-0000
https://www.forbes.com/sites/andrewsolender/2020/08/20/he-wasnt-born-here-trump-birthers-biden-near-scranton-ahead-of-dnc-acceptance-speech/,‘He Wasn’t Born Here’: Trump Birthers Biden Near Scranton Ahead Of DNC Acceptance Speech,,20200821-0000
https://www.forbes.com/sites/alisondurkee/2020/08/20/postal-service-trump-administration-mnuchin-using-usps-board-governors-as-political-tool-david-williams-testimony/,"Trump Administration Using USPS Board As ‘Political Tool,’ Ex-Member Testifies",,20200821-0000
https://www.forbes.com/sites/nicholasreimann/2020/08/20/kansas-city-chiefs-ban-fans-from-wearing-native-american-headdresses-face-paint/,"Kansas City Chiefs Ban Fans From Wearing Native American Headdresses, Face Paint",,20200821-0000
https://www.forbes.com/sites/jackbrewster/2020/08/20/pelosi-endorses-kennedy-in-mass-senate-race-drawing-fire-from-aoc/,Pelosi Endorses Kennedy In Mass. Senate Race—Drawing Fire From AOC,,20200821-0000
https://www.forbes.com/sites/carlieporterfield/2020/08/20/goodyear-says-it-will-allow-employees-to-wear-pro-police-apparel/,Goodyear Says It Will Allow Employees To Wear Pro-Police Apparel,,20200821-0000
https://www.forbes.com/sites/mattperez/2020/08/20/former-uber-security-chief-charged-over-covering-up-2016-hack-that-affected-57-million-accounts/,Former Uber Security Chief Charged Over Covering Up 2016 Hack That Affected 57 Million Accounts,,20200821-0000
