source,newyorktimes,washingtonpost
L1_newyorktimes,-0.2919491842936202,-0.007335074162715062
L1_washingtonpost,-0.020128581040353886,-0.08670558036386937
L2_newyorktimes,-0.38575548519723585,0.07027385776196028
L2_washingtonpost,-0.33189841148977417,-0.05954487007736911
L3_newyorktimes,-0.20372563285724235,0.22208187879184457
L3_washingtonpost,-0.3142928983151639,0.10651182808144148
L4_newyorktimes,-0.0037872782512391365,0.17619168240855282
L4_washingtonpost,-0.17562481506534303,0.10094976510260466
L5_newyorktimes,0.10649804769646048,0.3827064261399156
L5_washingtonpost,-0.18831692871254946,-0.037143154777965
L6_newyorktimes,0.273439280909225,0.568383136323697
L6_washingtonpost,-0.15412151765798002,-0.11107020251336963
L7_newyorktimes,0.11385753077505989,0.1095012360560559
L7_washingtonpost,-0.11761649335786356,0.06625830602868804
L8_newyorktimes,-0.4522701291178411,-0.23979670841179732
L8_washingtonpost,-0.17902841127245894,0.3143279690368227
L9_newyorktimes,-0.15037283695360576,0.09821973064118299
L9_washingtonpost,0.09853975604626782,0.43195198522592165
L10_newyorktimes,-0.12082689908918313,0.08187604512979921
L10_washingtonpost,0.3046269454539162,0.45436195434667015
L11_newyorktimes,-0.2898677389287713,-0.021928163586601813
L11_washingtonpost,0.2935168860858967,0.4054805167585602
L12_newyorktimes,-0.2442134764721065,-0.02638537165847462
L12_washingtonpost,0.3992783353605978,0.30149237737133305
