,text,notes,date
/racial-and-economic-inequality-are-supercharging-the-coronavirus-surge-in-states-like-california-165346057.html,"What went wrong with virus in California?The fewer people who can pause their lives and work from home, the more opportunity the virus has to spread, and some of the most unequal states have rising cases.'It is not slowing down' »",,20200702-0000
/can-the-developing-world-endure-the-coronavirus-185508009.html,Can the developing world endure the coronavirus?,,20200702-0000
/guillen-family-attorney-says-believe-160400247.html,Family believes missing soldier's body found,,20200702-0000
/tennessee-high-school-valedictorians-racial-194440557.html,H.S. valedictorian's racial injustice speech cut short,,20200702-0000
/trump-defense-on-russian-bounty-story-falls-flat-even-with-republicans-234205365.html,"Trump defense on Russian bounty story falls flat, even with Republicans",,20200702-0000
/pompeo-defends-response-russian-bounty-175330344.html,Pompeo defends response to Russian bounty reportsAssociated Press Videos,,20200702-0000
/trump-calls-russia-bounty-reports-hoax-even-white-154100134.html,Trump calls Russia bounty reports 'hoax' even as White House briefs intel on itABC News,,20200702-0000
/iran-police-four-deadly-tehran-blast-094700972.html,Iran police question four after deadly Tehran blast,,20200702-0000
/governor-retire-mississippis-confederate-themed-162242802.html,"With a pen stroke, Mississippi drops Confederate-themed flag",,20200702-0000
/now-law-mississippi-gov-signs-000207580.html,'It's now law': Mississippi gov. signs bill to change flagThomson Reuters,,20200702-0000
/mississippi-natives-flag-design-shared-222815672.html,Mississippi native's flag design shared across state through social mediaHearst WAPT,,20200702-0000
/study-finds-asteroid-impact-not-190949370.html,"Study finds asteroid impact, not volcanoes, made the Earth uninhabitable for dinosaurs: 'Only plausible explanation'",,20200702-0000
/more-400-us-army-paratroopers-212323008.html,"More than 400 US Army paratroopers flew almost 5,000 miles to practice a long-range Pacific island invasion",,20200702-0000
/amy-mcgrath-emerges-brutal-primary-163325524.html,Amy McGrath Emerges From Brutal Primary to Face Mitch McConnell,,20200702-0000
/former-fighter-pilot-amy-mcgrath-171400557.html,Former fighter pilot Amy McGrath wins battle to face Mitch McConnell for Kentucky Senate seat in NovemberThe Independent,,20200702-0000
