,text,notes,date
https://www.npr.org/sections/health-shots/2020/06/21/880832213/yes-wearing-masks-helps-heres-why,"Politicians argue. Those opposed to mask mandates protest. But meanwhile, growing evidence shows that mask wearing is a critical tool in curbing the spread of the coronavirus.",,20200622-0000
https://www.npr.org/2020/06/20/881313605/trump-crowd-size-underwhelms-campaign-blames-protesters,Trump Returns To Campaign Trail With A Familiar Message In A Changing World,,20200622-0000
https://www.npr.org/2020/06/21/881437223/house-judiciary-chair-says-barr-should-be-impeached-but-wont-be,"House Judiciary Chair Says Barr Should Be Impeached, But Won't Be",,20200622-0000
https://www.npr.org/2020/06/21/881436707/authorities-in-u-k-will-investigate-english-park-stabbing-as-a-terrorist-inciden,Authorities in U.K. Will Investigate English Park Stabbing As A Terrorist Incident,,20200622-0000
https://www.npr.org/2020/06/21/879655181/parents-of-sandy-hook-shooting-victim-hope-protesters-will-hold-out-for-real-cha,"Nelba Marquez-Greene and her husband, James Greene, are inspired by the marches for racial justice but fear they could fizzle out and become just another disappointment.",,20200622-0000
https://www.npr.org/2020/06/21/880963592/vehicle-attacks-rise-as-extremists-target-protesters,Twenty people are facing prosecution amid reports of at least 50 vehicle-ramming incidents at protests since late May.,,20200622-0000
https://www.npr.org/sections/live-updates-protests-for-racial-justice/2020/06/20/881302694/virtual-poor-peoples-campaign-puts-inequality-at-the-center,"In more than three hours of testimonies and calls to action, the online event endeavored to continue a campaign initially planned by Martin Luther King Jr. more than half a century ago.",,20200622-0000
https://www.npr.org/sections/health-shots/2020/06/21/880930319/drinking-has-surged-during-the-pandemic-do-you-know-the-signs-of-addiction,"Experts say a bit of extra drinking isn't a problem for many people, but they recommend watching out for specific behaviors that signal addiction.",,20200622-0000
https://www.npr.org/2020/06/21/880958665/the-latest-pandemic-shortage-coins-are-the-new-toilet-paper,"In another sign of how the coronavirus crisis is disrupting commerce, banks are running short of nickels, dimes and quarters. The Federal Reserve, which supplies banks, is having to ration change.",,20200622-0000
https://www.npr.org/sections/coronavirus-live-updates/2020/06/21/881408578/china-suspends-poultry-imports-from-tyson-foods-plant-in-arkansas,"The country's customs office said shipments from the plant would be temporarily suspended, while products that have already arrived will be seized.",,20200622-0000
https://www.npr.org/2020/06/21/880945464/nursing-homes-struggle-as-staff-choose-unemployment-checks-over-paychecks,Some nursing homes and long-term care facilities say they're struggling to fill shifts as certified nursing assistants opt for unemployment benefits during the pandemic.,,20200622-0000
https://www.npr.org/sections/goatsandsoda/2020/06/21/879134011/photos-the-masks-of-congo-are-worn-to-protect-to-protest-and-to-strike-a-pose,"In the Democratic Republic of Congo, citizens are required by law to wear a mask in public. But the face coverings can have many meanings and materials — including banana leaves.",,20200622-0000
https://www.npr.org/sections/goatsandsoda/2020/06/21/880802514/covid-19-is-mucking-up-mumbais-plans-to-prepare-for-monsoon-season,The pandemic is making it tough for the authorities to protect the city and its overcrowded slums from waterborne diseases and flooding.,,20200622-0000
https://www.npr.org/2020/06/20/881096897/as-the-culture-wars-shift-president-trump-struggles-to-adapt,"Hot-button issues like immigration and family values have been part of American politics for decades. But as the country deals with multiple crises, attitudes are changing.",,20200622-0000
https://www.npr.org/2020/06/20/881219836/judge-allows-bolton-memoir-to-proceed-despite-trump-administration-objection,"The request for an injunction to block publication says the book compromises national security. But after a federal court order Saturday, the tell-all remains on track for a Tuesday release.",,20200622-0000
https://www.npr.org/2020/06/20/881245867/trump-expected-to-suspend-h-1b-other-visas-until-end-of-year,The new order comes as the administration wrestles with how to protect unemployed American workers as well as kick-start the economic recovery.,,20200622-0000
https://www.npr.org/2020/06/21/880372316/hamilton-leithauser-family-tiny-desk-home-concert,The Walkmen frontman gathers his children and a few haystacks for a special Father's Day edition of Tiny Desk.,,20200622-0000
https://www.npr.org/2020/06/21/880539021/one-of-the-best-nature-shows-a-river-transformed-after-dams-come-down,"In a growing trend, dozens of aging dams are removed from U.S. rivers every year. In Maine, this has meant the return of millions of migratory fish, plus bald eagles and other birds who eat them.",,20200622-0000
