,text,notes,date
https://www.cnbc.com/2020/07/19/we-need-to-close-down-florida-reports-more-than-10000-coronavirus-cases-for-fifth-day.html,"'We need to close down' — Florida reports more than 10,000 coronavirus cases for fifth day",,20200720-0000
https://www.cnbc.com/2020/07/18/us-reports-more-than-70000-new-coronavirus-infections-for-second-day-in-a-row.html,"U.S. reports more than 70,000 new coronavirus infections for second day in a row",,20200720-0000
https://www.cnbc.com/2020/07/18/fauci-holds-up-new-york-as-model-for-fighting-coronavirus-they-did-it-correctly.html,Fauci holds up New York as model for fighting coronavirus — 'They did it correctly',,20200720-0000
https://www.cnbc.com/2020/07/19/govenor-ohio-heading-in-the-wrong-direction-could-become-florida.html,"Ohio heading in wrong direction and 'could become Florida' as coronavirus surges, governor warns",,20200720-0000
https://www.cnbc.com/2020/07/18/white-house-seeks-to-block-funds-for-testing-in-coronavirus-relief-bill-report.html,White House seeks to block funds for coronavirus testing and tracing in relief bill,,20200720-0000
https://www.cnbc.com/2020/07/20/asia-markets-china-loan-prime-rate-japan-trade-data-oil-and-currencies.html,Asia Pacific markets set for mixed open as investors await release of China's benchmark lending rate,,20200720-0000
https://www.cnbc.com/2020/07/19/stock-market-futures-open-to-close-news.html,Stock futures rise slightly as Wall Street tries to extend last week's gains,,20200720-0000
https://www.cnbc.com/2020/07/19/dems-call-for-an-investigation-into-trumps-use-of-force-against-protestors.html,House Democrats call for an investigation into Trump's use of force against protestors in Portland,,20200720-0000
https://www.cnbc.com/2020/07/19/meltdown-risks-rising-due-to-virus-surge-and-china-ed-yardeni-warns.html,"Virus surge and China tensions could spark a 20% to 30% meltdown, long-time bull Ed Yardeni warns",,20200720-0000
https://www.cnbc.com/2020/07/19/president-trump-wont-agree-to-accept-2020-election-results-as-biden-leads-in-polls.html,President Trump won't agree to accept 2020 election results as Biden leads polls — 'I have to see',,20200720-0000
https://www.cnbc.com/2020/07/19/mall-owners-are-trying-to-save-retail-as-coronavirus-hikes-bankruptcies.html,A risky bet by America's mall owners: Rescuing bankrupt retailers to salvage a pandemic-hit industry,,20200720-0000
https://www.cnbc.com/2020/07/19/new-online-tool-aims-to-help-prepare-for-this-looming-retirement-cost.html,New online tool helps you prepare for a tricky cost that may sink your retirement,,20200720-0000
https://www.cnbc.com/2020/07/19/how-color-of-change-applies-pressure-to-fight-racial-inequality.html,How nonprofit Color of Change applies pressure to fight racial inequality,,20200720-0000
https://www.cnbc.com/2020/07/19/these-stocks-could-be-winners-as-coronavirus-fears-keep-people-cooking-at-home.html,These stocks could be winners as coronavirus fears keep people cooking at home,,20200720-0000
https://www.cnbc.com/2020/07/19/4-ways-your-tax-return-can-help-you-save-money-in-2020.html,4 ways your tax return can help you save money in 2020,,20200720-0000
https://www.cnbc.com/2020/07/19/analysts-are-betting-on-stocks-like-apple-and-disney.html,Top analysts are betting on stocks like Apple and Disney,,20200720-0000
https://www.cnbc.com/2020/07/19/five-charts-illustrating-us-economic-trends-amid-coronavirus.html,Here are five charts illustrating U.S. economic trends amid the coronavirus pandemic,,20200720-0000
